SerialNumber,CalNum,DateTime,Date,Time,Week,Species,SpeciesID,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH
LPS3038,2002001,2021-11-18 09:36:00,2021-11-18,0936,13,PIED,PIED33,56.1,20.4,15.6,6
LPS3038,2002001,2021-11-18 09:49:00,2021-11-18,0949,13,PIED,PIED34,53.6,21.1,15.3,6.1
LPS3038,2002001,2021-11-18 10:11:00,2021-11-18,1011,13,PIED,PIED35,58.2,21.4,16.3,6.5
LPS3038,2002001,2021-11-18 09:57:00,2021-11-18,0957,13,PIED,PIED36,218.8,21.5,37.4,15.9
LPS3038,2002001,2021-11-18 09:42:00,2021-11-18,0942,13,PIED,PIED38,52.9,20.7,15.1,6
LPS3038,2002001,2021-11-18 09:45:00,2021-11-18,0945,13,PIED,PIED39,66.8,20.9,18.1,7.3
LPS3038,2002001,2021-11-18 10:21:00,2021-11-18,1021,13,PIED,PIED43,50.2,21.3,14.4,5.6
LPS3038,2002001,2021-11-18 09:53:00,2021-11-18,0953,13,PIED,PIED46,50.6,21.4,14.1,5.2
LPS3038,2002001,2021-11-18 09:33:00,2021-11-18,0933,13,PIED,PIED49,61.5,20.2,16.7,6.4
LPS3038,2002001,2021-11-18 13:07:00,2021-11-18,1307,8,PIEN,PIEN03,84.8,20.5,22.2,9.5
LPS3038,2002001,2021-11-18 13:09:00,2021-11-18,1309,8,PIEN,PIEN04,105.5,20.5,26.3,11.9
LPS3038,2002001,2021-11-18 13:13:00,2021-11-18,1313,8,PIEN,PIEN05,84.2,20.6,22,9.4
LPS3038,2002001,2021-11-18 13:15:00,2021-11-18,1315,8,PIEN,PIEN06,105.3,20.7,25.4,10.9
LPS3038,2002001,2021-11-18 13:17:00,2021-11-18,1317,8,PIEN,PIEN07,107.8,20.8,25.8,11
LPS3038,2002001,2021-11-18 13:20:00,2021-11-18,1320,8,PIEN,PIEN08,77.2,20.8,21,9.1
LPS3038,2002001,2021-11-18 13:21:00,2021-11-18,1321,8,PIEN,PIEN09,135.6,20.9,30.1,13.3
LPS3038,2002001,2021-11-18 13:23:00,2021-11-18,1323,8,PIEN,PIEN10,87.3,20.9,22.7,9.8
LPS3038,2002001,2021-11-18 13:25:00,2021-11-18,1325,8,PIEN,PIEN11,85.7,21,22.5,9.8
LPS3038,2002001,2021-11-18 13:27:00,2021-11-18,1327,8,PIEN,PIEN12,101.9,21.1,25.5,11.3
LPS3038,2002001,2021-11-18 13:29:00,2021-11-18,1329,8,PIEN,PIEN13,96.7,21.1,24.5,10.8
LPS3038,2002001,2021-11-18 13:30:00,2021-11-18,1330,8,PIEN,PIEN14,131.7,21.2,29.8,13.4
LPS3038,2002001,2021-11-18 13:33:00,2021-11-18,1333,8,PIEN,PIEN15,131.5,21.3,29.2,12.7
LPS3038,2002001,2021-11-18 13:35:00,2021-11-18,1335,8,PIEN,PIEN28,111,21.4,26.9,12.1
LPS3038,2002001,2021-11-18 13:38:00,2021-11-18,1338,8,PIEN,PIEN29,92.3,21.6,23.7,10.4
LPS3038,2002001,2021-11-18 13:41:00,2021-11-18,1341,8,PIEN,PIEN30,95.5,21.7,24.3,10.7
LPS3038,2002001,2021-11-18 13:42:00,2021-11-18,1342,8,PIEN,PIEN31,129.9,21.9,29.4,13.1
LPS3038,2002001,2021-11-18 13:44:00,2021-11-18,1344,8,PIEN,PIEN32,86.5,22,22.6,9.8
LPS3038,2002001,2021-11-18 13:48:00,2021-11-18,1348,8,PIEN,PIEN33,113.6,22.1,27.3,12.2
LPS3038,2002001,2021-11-18 13:50:00,2021-11-18,1350,8,PIEN,PIEN34,106.6,22.2,25.8,11.2
LPS3038,2002001,2021-11-18 13:51:00,2021-11-18,1351,8,PIEN,PIEN35,106.6,22.3,25.7,11.1
LPS3038,2002001,2021-11-18 13:53:00,2021-11-18,1353,8,PIEN,PIEN36,160.1,22.4,32.8,14.5
LPS3038,2002001,2021-11-18 13:55:00,2021-11-18,1355,8,PIEN,PIEN37,73.7,22.5,20.3,8.9
LPS3038,2002001,2021-11-18 13:57:00,2021-11-18,1357,8,PIEN,PIEN38,94.8,22.6,24.4,11
LPS3038,2002001,2021-11-18 13:59:00,2021-11-18,1359,8,PIEN,PIEN39,101.2,22.6,24.9,10.7
LPS3038,2002001,2021-11-18 14:00:00,2021-11-18,1400,8,PIEN,PIEN40,84.7,22.7,22.2,9.6
LPS3038,2002001,2021-11-18 14:03:00,2021-11-18,1403,11,PIFL,PIFL03,139.6,22.6,29.9,12.9
LPS3038,2002001,2021-11-18 14:04:00,2021-11-18,1404,11,PIFL,PIFL04,167.1,22.5,33.2,14.4
LPS3038,2002001,2021-11-18 14:06:00,2021-11-18,1406,11,PIFL,PIFL05,293.4,22.4,42.7,18.5
LPS3038,2002001,2021-11-18 14:09:00,2021-11-18,1409,11,PIFL,PIFL06,137.2,22.4,29.8,12.9
LPS3038,2002001,2021-11-18 14:10:00,2021-11-18,1410,11,PIFL,PIFL07,266.5,22.5,41,17.7
LPS3038,2002001,2021-11-18 14:12:00,2021-11-18,1412,11,PIFL,PIFL08,192.1,22.6,35.4,15.3
LPS3038,2002001,2021-11-18 14:14:00,2021-11-18,1414,11,PIFL,PIFL09,126,22.6,28.4,12.3
LPS3038,2002001,2021-11-18 14:16:00,2021-11-18,1416,11,PIFL,PIFL10,174.5,22.8,33.9,14.8
LPS3038,2002001,2021-11-18 14:18:00,2021-11-18,1418,11,PIFL,PIFL11,204.7,22.9,36.5,15.8
LPS3038,2002001,2021-11-18 14:20:00,2021-11-18,1420,11,PIFL,PIFL12,166.5,22.9,33.1,14.4
LPS3038,2002001,2021-11-18 14:21:00,2021-11-18,1421,11,PIFL,PIFL13,152.2,22.9,31.6,13.7
LPS3038,2002001,2021-11-18 14:23:00,2021-11-18,1423,11,PIFL,PIFL14,176.8,22.9,33.7,14.3
LPS3038,2002001,2021-11-18 14:26:00,2021-11-18,1426,11,PIFL,PIFL15,244.8,22.8,39.6,17.1
LPS3038,2002001,2021-11-18 14:28:00,2021-11-18,1428,11,PIFL,PIFL28,127.5,22.8,28.5,12.3
LPS3038,2002001,2021-11-18 14:31:00,2021-11-18,1431,11,PIFL,PIFL29,106.6,22.9,25.6,11
LPS3038,2002001,2021-11-18 14:32:00,2021-11-18,1432,11,PIFL,PIFL30,171.4,22.9,33.5,14.5
LPS3038,2002001,2021-11-18 14:34:00,2021-11-18,1434,11,PIFL,PIFL31,119.7,22.9,27.7,12.1
LPS3038,2002001,2021-11-18 14:35:00,2021-11-18,1435,11,PIFL,PIFL32,126,22.9,28.2,12.1
LPS3038,2002001,2021-11-18 14:37:00,2021-11-18,1437,11,PIFL,PIFL33,166,22.9,32.9,14.2
LPS3038,2002001,2021-11-18 14:39:00,2021-11-18,1439,11,PIFL,PIFL34,151.4,22.9,31.6,13.9
LPS3038,2002001,2021-11-18 14:41:00,2021-11-18,1441,11,PIFL,PIFL35,133.5,22.9,29.2,12.5
LPS3038,2002001,2021-11-18 14:42:00,2021-11-18,1442,11,PIFL,PIFL36,162,22.8,32.5,14
LPS3038,2002001,2021-11-18 14:44:00,2021-11-18,1444,11,PIFL,PIFL37,191.2,22.6,35.1,14.9
LPS3038,2002001,2021-11-18 14:46:00,2021-11-18,1446,11,PIFL,PIFL38,162.6,22.5,32.3,13.7
LPS3038,2002001,2021-11-18 14:48:00,2021-11-18,1448,11,PIFL,PIFL39,95.5,22.4,23.9,10.3
LPS3038,2002001,2021-11-18 14:49:00,2021-11-18,1449,11,PIFL,PIFL40,108.9,22.3,25.9,11.1
LPS3038,2002001,2021-11-18 11:11:00,2021-11-18,1111,13,PIPO,PIPO01,96.5,22.2,23.4,9.6
LPS3038,2002001,2021-11-18 11:10:00,2021-11-18,1110,13,PIPO,PIPO02,41.3,22.2,11.7,4.1
LPS3038,2002001,2021-11-18 11:20:00,2021-11-18,1120,13,PIPO,PIPO04,36.8,22.3,10.8,3.9
LPS3038,2002001,2021-11-18 11:04:00,2021-11-18,1104,13,PIPO,PIPO08,43.2,22,12.8,5
LPS3038,2002001,2021-11-18 11:17:00,2021-11-18,1117,13,PIPO,PIPO11,45.2,22.2,12.2,4.1
LPS3038,2002001,2021-11-18 11:28:00,2021-11-18,1128,13,PIPO,PIPO12,44.1,22.4,12.9,4.9
LPS3038,2002001,2021-11-18 11:13:00,2021-11-18,1113,13,PIPO,PIPO15,52.7,22.2,15.4,6.4
LPS3038,2002001,2021-11-18 11:21:00,2021-11-18,1121,13,PIPO,PIPO17,48.8,22.3,14,5.4
LPS3038,2002001,2021-11-18 10:36:00,2021-11-18,1036,13,PIPO,PIPO18,87.8,21.3,22.3,9.3
LPS3038,2002001,2021-11-18 10:46:00,2021-11-18,1046,13,PIPO,PIPO19,50.7,21.2,14.4,5.5
LPS3038,2002001,2021-11-18 10:57:00,2021-11-18,1057,13,PIPO,PIPO20,48.9,21.5,14.6,6.1
LPS3038,2002001,2021-11-18 10:59:00,2021-11-18,1059,13,PIPO,PIPO21,48.5,21.6,14.3,5.8
LPS3038,2002001,2021-11-18 11:03:00,2021-11-18,1103,13,PIPO,PIPO25,42.7,21.9,12.6,4.8
LPS3038,2002001,2021-11-18 11:18:00,2021-11-18,1118,13,PIPO,PIPO26,47.7,22.2,13.8,5.3
LPS3038,2002001,2021-11-18 11:23:00,2021-11-18,1123,13,PIPO,PIPO28,43,22.4,12.6,4.9
LPS3038,2002001,2021-11-18 10:55:00,2021-11-18,1055,13,PIPO,PIPO30,48.3,21.4,14.3,5.8
LPS3038,2002001,2021-11-18 11:06:00,2021-11-18,1106,13,PIPO,PIPO31,44.5,22.1,13,5
LPS3038,2002001,2021-11-18 11:01:00,2021-11-18,1101,13,PIPO,PIPO33,44.6,21.8,13.5,5.5
LPS3038,2002001,2021-11-18 10:48:00,2021-11-18,1048,13,PIPO,PIPO35,70.1,21.3,19.1,7.9
LPS3038,2002001,2021-11-18 11:15:00,2021-11-18,1115,13,PIPO,PIPO38,48.2,22.2,13.2,4.6
LPS3038,2002001,2021-11-18 11:26:00,2021-11-18,1126,13,PIPO,PIPO39,45.3,22.4,12.3,4.1
LPS3038,2002001,2021-11-18 10:52:00,2021-11-18,1052,13,PIPO,PIPO40,44.8,21.3,13,5
LPS3038,2002001,2021-11-18 10:40:00,2021-11-18,1040,13,PIPO,PIPO41,63.1,21.3,17.5,7.2
LPS3038,2002001,2021-11-18 11:24:00,2021-11-18,1124,13,PIPO,PIPO46,38.4,22.4,11.5,4.4
LPS3038,2002001,2021-11-18 10:38:00,2021-11-18,1038,13,PIPO,PIPO50,56.5,21.3,16,6.4
LPS3038,2002001,2021-11-18 11:46:00,2021-11-18,1146,11,PSME,PSME03,132.9,21.6,29,12.3
LPS3038,2002001,2021-11-18 11:44:00,2021-11-18,1144,11,PSME,PSME04,86.8,21.7,21.7,8.8
LPS3038,2002001,2021-11-18 11:42:00,2021-11-18,1142,11,PSME,PSME05,108.2,21.8,26.1,11.4
LPS3038,2002001,2021-11-18 11:55:00,2021-11-18,1155,11,PSME,PSME06,81.1,21.4,20,7.5
LPS3038,2002001,2021-11-18 11:52:00,2021-11-18,1152,11,PSME,PSME07,43.4,21.4,12.8,5
LPS3038,2002001,2021-11-18 11:50:00,2021-11-18,1150,11,PSME,PSME08,40.4,21.5,10.9,3.4
LPS3038,2002001,2021-11-18 11:54:00,2021-11-18,1154,11,PSME,PSME09,39.8,21.4,12,4.7
LPS3038,2002001,2021-11-18 11:33:00,2021-11-18,1133,11,PSME,PSME10,28.2,22.3,8.1,2.6
LPS3038,2002001,2021-11-18 11:49:00,2021-11-18,1149,11,PSME,PSME11,52,21.6,14.8,5.8
LPS3038,2002001,2021-11-18 11:57:00,2021-11-18,1157,11,PSME,PSME12,42.2,21.3,12.3,4.6
LPS3038,2002001,2021-11-18 11:59:00,2021-11-18,1159,11,PSME,PSME13,35.7,21.3,10.5,3.8
LPS3038,2002001,2021-11-18 12:00:00,2021-11-18,1200,11,PSME,PSME14,56.2,21.3,16.3,6.8
LPS3038,2002001,2021-11-18 12:02:00,2021-11-18,1202,11,PSME,PSME15,51.3,21.3,14.5,5.6
LPS3038,2002001,2021-11-18 11:36:00,2021-11-18,1136,11,PSME,PSME28,102.1,22.1,25.3,11.2
LPS3038,2002001,2021-11-18 12:09:00,2021-11-18,1209,11,PSME,PSME29,141.1,21.1,30,12.7
LPS3038,2002001,2021-11-18 11:34:00,2021-11-18,1134,11,PSME,PSME30,86.5,22.2,22.5,9.7
LPS3038,2002001,2021-11-18 12:13:00,2021-11-18,1213,11,PSME,PSME31,68.5,21,18.9,8
LPS3038,2002001,2021-11-18 12:11:00,2021-11-18,1211,11,PSME,PSME32,49.1,21,14.3,5.7
LPS3038,2002001,2021-11-18 12:24:00,2021-11-18,1224,11,PSME,PSME33,38,20.9,11,4
LPS3038,2002001,2021-11-18 12:25:00,2021-11-18,1225,11,PSME,PSME34,51.4,20.9,15.1,6.2
LPS3038,2002001,2021-11-18 12:16:00,2021-11-18,1216,11,PSME,PSME35,46.5,20.9,13.8,5.6
LPS3038,2002001,2021-11-18 12:18:00,2021-11-18,1218,11,PSME,PSME36,128.8,20.9,28.9,12.6
LPS3038,2002001,2021-11-18 11:38:00,2021-11-18,1138,11,PSME,PSME37,58,22.1,16.5,6.8
LPS3038,2002001,2021-11-18 12:14:00,2021-11-18,1214,11,PSME,PSME38,36.2,20.9,10.9,4.1
LPS3038,2002001,2021-11-18 12:20:00,2021-11-18,1220,11,PSME,PSME39,55.8,20.9,15.9,6.4
LPS3038,2002001,2021-11-18 12:22:00,2021-11-18,1222,11,PSME,PSME40,48.5,20.9,14.1,5.5
LPS3038,2002000,2021-11-23 15:49:00,2021-11-23,1549,14,PIED,PIED01,223.2,22.4,37.8,16.2
LPS3038,2002000,2021-11-23 15:45:00,2021-11-23,1545,14,PIED,PIED03,68.9,22.2,18.8,7.8
LPS3038,2002000,2021-11-23 16:29:00,2021-11-23,1629,14,PIED,PIED04,64.7,22.9,18.4,7.9
LPS3038,2002000,2021-11-23 16:35:00,2021-11-23,1635,14,PIED,PIED06,57.8,23,16.5,6.8
LPS3038,2002000,2021-11-23 15:57:00,2021-11-23,1557,14,PIED,PIED07,55.8,22.8,15.8,6.3
LPS3038,2002000,2021-11-23 16:15:00,2021-11-23,1615,14,PIED,PIED10,92.8,22.5,23.7,10.3
LPS3038,2002000,2021-11-23 16:06:00,2021-11-23,1606,14,PIED,PIED12,60.7,22.9,17.1,7
LPS3038,2002000,2021-11-23 16:39:00,2021-11-23,1639,14,PIED,PIED13,75.7,22.9,20.5,8.8
LPS3038,2002000,2021-11-23 16:13:00,2021-11-23,1613,14,PIED,PIED15,147.9,22.6,31.2,13.7
LPS3038,2002000,2021-11-23 16:23:00,2021-11-23,1623,14,PIED,PIED16,75.6,22.7,20.5,8.8
LPS3038,2002000,2021-11-23 16:11:00,2021-11-23,1611,14,PIED,PIED17,276,22.7,41.3,17.5
LPS3038,2002000,2021-11-23 15:51:00,2021-11-23,1551,14,PIED,PIED22,75.7,22.5,20.4,8.7
LPS3038,2002000,2021-11-23 16:36:00,2021-11-23,1636,14,PIED,PIED23,69,23,18.6,7.6
LPS3038,2002000,2021-11-23 16:00:00,2021-11-23,1600,14,PIED,PIED28,54.8,22.9,15.7,6.4
LPS3038,2002000,2021-11-23 16:33:00,2021-11-23,1633,14,PIED,PIED30,79.2,23,20.9,8.8
LPS3038,2002000,2021-11-23 16:17:00,2021-11-23,1617,14,PIED,PIED31,69.7,22.5,19.4,8.4
LPS3038,2002000,2021-11-23 15:53:00,2021-11-23,1553,14,PIED,PIED32,78.9,22.6,21.1,9
LPS3038,2002000,2021-11-23 15:43:00,2021-11-23,1543,14,PIED,PIED33,72,22.1,19.7,8.4
LPS3038,2002000,2021-11-23 16:03:00,2021-11-23,1603,14,PIED,PIED34,57.8,22.9,16.6,6.9
LPS3038,2002000,2021-11-23 16:31:00,2021-11-23,1631,14,PIED,PIED35,70.4,22.9,19.5,8.4
LPS3038,2002000,2021-11-23 15:47:00,2021-11-23,1547,14,PIED,PIED36,72.8,22.3,20,8.6
LPS3038,2002000,2021-11-23 15:58:00,2021-11-23,1558,14,PIED,PIED38,68.2,22.8,18.7,7.8
LPS3038,2002000,2021-11-23 15:55:00,2021-11-23,1555,14,PIED,PIED39,59,22.6,16.9,7.1
LPS3038,2002000,2021-11-23 16:27:00,2021-11-23,1627,14,PIED,PIED43,64,22.9,18.5,8.2
LPS3038,2002000,2021-11-23 16:01:00,2021-11-23,1601,14,PIED,PIED46,48,22.9,14.1,5.6
LPS3038,2002000,2021-11-23 15:40:00,2021-11-23,1540,14,PIED,PIED49,54.6,22.1,15.7,6.4
LPS3038,2002000,2021-11-23 15:09:00,2021-11-23,1509,9,PIEN,PIEN03,146.2,21.6,31.2,13.8
LPS3038,2002000,2021-11-23 15:11:00,2021-11-23,1511,9,PIEN,PIEN04,129.1,21.5,29,12.7
LPS3038,2002000,2021-11-23 15:15:00,2021-11-23,1515,9,PIEN,PIEN05,110.9,21.5,26.6,11.6
LPS3038,2002000,2021-11-23 15:16:00,2021-11-23,1516,9,PIEN,PIEN06,150.5,21.5,32,14.4
LPS3038,2002000,2021-11-23 15:19:00,2021-11-23,1519,9,PIEN,PIEN07,136.8,21.6,30,13.1
LPS3038,2002000,2021-11-23 15:20:00,2021-11-23,1520,9,PIEN,PIEN08,194.8,21.6,36.3,16.1
LPS3038,2002000,2021-11-23 15:23:00,2021-11-23,1523,9,PIEN,PIEN09,190.6,21.7,35.4,15.4
LPS3038,2002000,2021-11-23 15:26:00,2021-11-23,1526,9,PIEN,PIEN10,124.6,21.8,28.8,12.9
LPS3038,2002000,2021-11-23 15:28:00,2021-11-23,1528,9,PIEN,PIEN11,168.5,22,33.6,14.9
LPS3038,2002000,2021-11-23 15:30:00,2021-11-23,1530,9,PIEN,PIEN12,151,22,31.6,13.9
LPS3038,2002000,2021-11-23 15:32:00,2021-11-23,1532,9,PIEN,PIEN13,174.1,22.1,34.1,14.9
LPS3038,2002000,2021-11-23 15:34:00,2021-11-23,1534,9,PIEN,PIEN14,156.2,22.2,32.3,14.2
LPS3038,2002000,2021-11-23 15:36:00,2021-11-23,1536,9,PIEN,PIEN15,144.3,22.2,30.5,13.1
LPS3038,2002000,2021-11-23 14:43:00,2021-11-23,1443,9,PIEN,PIEN28,135.5,21.8,29.7,13
LPS3038,2002000,2021-11-23 14:45:00,2021-11-23,1445,9,PIEN,PIEN29,117.5,21.8,27.4,11.9
LPS3038,2002000,2021-11-23 14:46:00,2021-11-23,1446,9,PIEN,PIEN30,109.3,21.8,26.2,11.4
LPS3038,2002000,2021-11-23 14:50:00,2021-11-23,1450,9,PIEN,PIEN31,153.8,21.8,31.7,13.7
LPS3038,2002000,2021-11-23 14:52:00,2021-11-23,1452,9,PIEN,PIEN32,125.3,21.8,28.8,12.8
LPS3038,2002000,2021-11-23 14:55:00,2021-11-23,1455,9,PIEN,PIEN33,115.6,21.7,27.1,11.8
LPS3038,2002000,2021-11-23 14:57:00,2021-11-23,1457,9,PIEN,PIEN34,127.5,21.7,28.8,12.6
LPS3038,2002000,2021-11-23 14:59:00,2021-11-23,1459,9,PIEN,PIEN35,134.4,21.7,29.8,13.2
LPS3038,2002000,2021-11-23 15:01:00,2021-11-23,1501,9,PIEN,PIEN36,125.1,21.7,28.5,12.4
LPS3038,2002000,2021-11-23 15:03:00,2021-11-23,1503,9,PIEN,PIEN37,99.6,21.7,25.1,11.2
LPS3038,2002000,2021-11-23 15:04:00,2021-11-23,1504,9,PIEN,PIEN38,121.4,21.6,28.2,12.5
LPS3038,2002000,2021-11-23 15:06:00,2021-11-23,1506,9,PIEN,PIEN39,94.2,21.6,24,10.5
LPS3038,2002000,2021-11-23 14:48:00,2021-11-23,1448,9,PIEN,PIEN40,105.7,21.8,25.7,11.2
LPS3038,2002000,2021-11-23 13:26:00,2021-11-23,1326,12,PIFL,PIFL03,155.6,22.3,31.5,13.3
LPS3038,2002000,2021-11-23 13:29:00,2021-11-23,1329,12,PIFL,PIFL04,200.6,22.2,36,15.4
LPS3038,2002000,2021-11-23 13:30:00,2021-11-23,1330,12,PIFL,PIFL05,319.1,22.1,43.7,18.5
LPS3038,2002000,2021-11-23 13:32:00,2021-11-23,1332,12,PIFL,PIFL06,124.6,22.2,28.1,12.1
LPS3038,2002000,2021-11-23 13:34:00,2021-11-23,1334,12,PIFL,PIFL07,260.3,22.2,40.6,17.5
LPS3038,2002000,2021-11-23 13:40:00,2021-11-23,1340,12,PIFL,PIFL08,200,21.9,35.8,15.1
LPS3038,2002000,2021-11-23 13:44:00,2021-11-23,1344,12,PIFL,PIFL09,225.8,21.8,38.4,16.7
LPS3038,2002000,2021-11-23 13:46:00,2021-11-23,1346,12,PIFL,PIFL10,179.4,21.7,34.2,14.6
LPS3038,2002000,2021-11-23 13:48:00,2021-11-23,1348,12,PIFL,PIFL11,185.2,21.8,35,15.2
LPS3038,2002000,2021-11-23 13:50:00,2021-11-23,1350,12,PIFL,PIFL12,179.5,21.8,34.5,15.1
LPS3038,2002000,2021-11-23 13:52:00,2021-11-23,1352,12,PIFL,PIFL13,241.3,21.9,39.4,17
LPS3038,2002000,2021-11-23 13:54:00,2021-11-23,1354,12,PIFL,PIFL14,212.1,22,37.4,16.3
LPS3038,2002000,2021-11-23 13:57:00,2021-11-23,1357,12,PIFL,PIFL15,209.1,22,37.2,16.3
LPS3038,2002000,2021-11-23 14:11:00,2021-11-23,1411,12,PIFL,PIFL28,127.6,21.5,28.6,12.3
LPS3038,2002000,2021-11-23 14:13:00,2021-11-23,1413,12,PIFL,PIFL29,104.5,21.6,25.4,11
LPS3038,2002000,2021-11-23 14:14:00,2021-11-23,1414,12,PIFL,PIFL30,152.1,21.7,31.5,13.6
LPS3038,2002000,2021-11-23 14:16:00,2021-11-23,1416,12,PIFL,PIFL31,116.4,21.8,27.1,11.7
LPS3038,2002000,2021-11-23 14:18:00,2021-11-23,1418,12,PIFL,PIFL32,133.4,21.9,29.2,12.5
LPS3038,2002000,2021-11-23 14:20:00,2021-11-23,1420,12,PIFL,PIFL33,125.9,22,28.1,11.9
LPS3038,2002000,2021-11-23 14:22:00,2021-11-23,1422,12,PIFL,PIFL34,166.2,22.1,33,14.2
LPS3038,2002000,2021-11-23 14:23:00,2021-11-23,1423,12,PIFL,PIFL35,154.6,22.2,31.9,13.8
LPS3038,2002000,2021-11-23 14:25:00,2021-11-23,1425,12,PIFL,PIFL36,173.3,22.3,33.8,14.7
LPS3038,2002000,2021-11-23 14:27:00,2021-11-23,1427,12,PIFL,PIFL37,174.1,22.4,33.6,14.4
LPS3038,2002000,2021-11-23 14:30:00,2021-11-23,1430,12,PIFL,PIFL38,207.3,22.4,37,16.2
LPS3038,2002000,2021-11-23 14:34:00,2021-11-23,1434,12,PIFL,PIFL39,123.4,22.3,28.3,12.4
LPS3038,2002000,2021-11-23 14:39:00,2021-11-23,1439,12,PIFL,PIFL40,129.6,22,28.6,12.2
LPS3038,2002000,2021-11-23 16:54:00,2021-11-23,1654,14,PIPO,PIPO01,226.1,22.2,38.3,16.5
LPS3038,2002000,2021-11-23 16:57:00,2021-11-23,1657,14,PIPO,PIPO02,62,22.3,17.8,7.6
LPS3038,2002000,2021-11-23 16:59:00,2021-11-23,1659,14,PIPO,PIPO18,119.2,22.4,27.6,12
LPS3038,2002000,2021-11-23 17:04:00,2021-11-23,1704,14,PIPO,PIPO33,66.9,22.5,19,8.3
LPS3038,2002000,2021-11-23 17:02:00,2021-11-23,1702,14,PIPO,PIPO35,79.3,22.5,21.2,9.2
LPS3038,2002000,2021-11-23 17:01:00,2021-11-23,1701,14,PIPO,PIPO41,77.6,22.4,20.7,8.7
LPS3038,2002000,2021-11-23 12:58:00,2021-11-23,1258,12,PSME,PSME03,205,22.6,36.8,16.1
LPS3038,2002000,2021-11-23 13:03:00,2021-11-23,1303,12,PSME,PSME04,189.7,22.6,35.6,15.6
LPS3038,2002000,2021-11-23 13:01:00,2021-11-23,1301,12,PSME,PSME05,268.3,22.5,41.5,18.3
LPS3038,2002000,2021-11-23 13:17:00,2021-11-23,1317,12,PSME,PSME06,145.6,22.5,31.1,13.7
LPS3038,2002000,2021-11-23 13:05:00,2021-11-23,1305,12,PSME,PSME07,79.5,22.7,21.1,9
LPS3038,2002000,2021-11-23 13:11:00,2021-11-23,1311,12,PSME,PSME08,84.9,22.6,22.5,10
LPS3038,2002000,2021-11-23 13:19:00,2021-11-23,1319,12,PSME,PSME09,75.9,22.5,20.3,8.5
LPS3038,2002000,2021-11-23 12:27:00,2021-11-23,1227,12,PSME,PSME10,70.9,21.6,19.3,8.1
LPS3038,2002000,2021-11-23 13:21:00,2021-11-23,1321,12,PSME,PSME11,76.4,22.5,20.8,9.1
LPS3038,2002000,2021-11-23 13:08:00,2021-11-23,1308,12,PSME,PSME12,81.4,22.6,21.1,8.8
LPS3038,2002000,2021-11-23 13:09:00,2021-11-23,1309,12,PSME,PSME13,99.4,22.6,24.4,10.4
LPS3038,2002000,2021-11-23 13:13:00,2021-11-23,1313,12,PSME,PSME14,173.4,22.6,33.6,14.4
LPS3038,2002000,2021-11-23 13:23:00,2021-11-23,1323,12,PSME,PSME15,88.1,22.5,22.7,9.8
LPS3038,2002000,2021-11-23 12:25:00,2021-11-23,1225,12,PSME,PSME28,144.8,21.5,30.9,13.6
LPS3038,2002000,2021-11-23 12:35:00,2021-11-23,1235,12,PSME,PSME29,143.5,21.9,30.7,13.4
LPS3038,2002000,2021-11-23 12:30:00,2021-11-23,1230,12,PSME,PSME30,135.9,21.8,30,13.2
LPS3038,2002000,2021-11-23 12:47:00,2021-11-23,1247,12,PSME,PSME31,105.8,22.3,25.5,11
LPS3038,2002000,2021-11-23 12:37:00,2021-11-23,1237,12,PSME,PSME32,79,22,21.5,9.6
LPS3038,2002000,2021-11-23 12:39:00,2021-11-23,1239,12,PSME,PSME33,81.5,22.1,21.6,9.3
LPS3038,2002000,2021-11-23 12:41:00,2021-11-23,1241,12,PSME,PSME34,98.2,22.2,24.4,10.6
LPS3038,2002000,2021-11-23 12:49:00,2021-11-23,1249,12,PSME,PSME35,94.9,22.4,24,10.4
LPS3038,2002000,2021-11-23 12:44:00,2021-11-23,1244,12,PSME,PSME36,181.5,22.2,34.8,15.3
LPS3038,2002000,2021-11-23 12:32:00,2021-11-23,1232,12,PSME,PSME37,84.8,21.9,22.1,9.5
LPS3038,2002000,2021-11-23 12:52:00,2021-11-23,1252,12,PSME,PSME38,83.9,22.5,21.8,9.2
LPS3038,2002000,2021-11-23 12:54:00,2021-11-23,1254,12,PSME,PSME39,111.4,22.5,26.6,11.7
LPS3038,2002000,2021-11-23 12:56:00,2021-11-23,1256,12,PSME,PSME40,90.7,22.7,23.4,10.3
LPS3038,2002202,2021-11-26 09:31:00,2021-11-26,0931,14,PIPO,PIPO11,64.8,19.8,19.4,8.2
LPS3038,2002202,2021-11-26 09:33:00,2021-11-26,0933,14,PIPO,PIPO17,62.3,19.8,18.7,7.7
LPS3038,2002202,2021-11-26 09:07:00,2021-11-26,0907,14,PIPO,PIPO19,87.8,20.2,24.6,10.9
LPS3038,2002202,2021-11-26 09:35:00,2021-11-26,0935,14,PIPO,PIPO39,66.2,19.8,19.9,8.6
LPS3038,2002202,2021-11-26 09:37:00,2021-11-26,0937,14,PIPO,PIPO46,63.7,19.8,19.1,8
LPS3038,2102100,2021-12-02 09:16:00,2021-12-02,0916,15,PIED,PIED01,170,21.9,33.4,13.7
LPS3038,2102100,2021-12-02 09:06:00,2021-12-02,0906,15,PIED,PIED03,64.3,21.9,18.1,7.2
LPS3038,2102100,2021-12-02 08:56:00,2021-12-02,0856,15,PIED,PIED06,71.1,22,19.6,7.9
