Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,36,715,159.9,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,1,742,266.8,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,1.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,2,738,173.6,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,2.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,3,730,219.8,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,3.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,4,729,238.8,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,4.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,5,724,120.3,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,5.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,6,713,87.7,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,6.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,7,705,76.8,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,7.5,NA,NA,NA,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,8,681,90.9,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,8.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,9,665,83.3,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,9.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,10,651,142.8,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,10.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,11,620,119.7,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,11.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,12,593,116.4,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,12.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,13,569,70,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,13.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,14,541,100.7,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,14.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,15,520,113.8,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,15.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,16,NA,71.4,NA,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,16.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,17,493,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,17.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,18,475,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,18.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,19,463,31,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,19.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,20,444,93.5,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,20.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,21,430,74.4,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,21.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,22,417,30.9,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,22.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,23,407,24.8,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,23.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,24,396,48.1,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,24.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,25,390,52.7,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,25.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,26,382,40.5,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,26.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,27,372,41.3,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,27.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,28,369,25.5,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,28.5,NA,NA,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,29,369,32.7,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,29.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,30,369,66.2,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,30.5,NA,NA,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,31,369,44.1,75,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,31.5,NA,NA,75,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,32,368,24,90,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,32.5,NA,NA,75,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,33,367,39.2,90,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,33.5,NA,NA,90,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,34,366,47,90,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,34.5,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,35,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,35.5,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL31,Ambient,Drought,yes,6.57,197,6,5.37,36,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,1,756,270.4,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,1.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,2,753,335.6,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,2.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,3,743,340.5,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,3.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,4,742,156.5,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,4.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,5,736,142.5,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,5.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,6,725,107.4,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,6.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,7,714,76.3,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,7.5,NA,NA,NA,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,8,695,74.7,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,8.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,9,678,94.7,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,9.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,10,653,118.8,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,10.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,11,621,126,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,11.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,12,592,133.4,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,12.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,13,562,83.6,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,13.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,14,535,109,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,14.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,15,517,127.7,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,15.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,16,NA,58.5,NA,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,16.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,17,486,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,17.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,18,461,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,18.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,19,446,40.1,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,19.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,20,423,108.4,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,20.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,21,410,60.3,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,21.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,22,391,23.7,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,22.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,23,380,24.2,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,23.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,24,377,55.7,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,24.5,NA,NA,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,25,377,66.7,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,25.5,NA,NA,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,26,377,45.2,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,26.5,NA,NA,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,27,374,56.1,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,27.5,NA,NA,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,28,374,34.9,75,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,28.5,NA,NA,75,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,29,373,43.9,75,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,29.5,NA,NA,90,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,30,374,84.6,90,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,30.5,NA,NA,90,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,31,374,53.5,90,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,31.5,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,32,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,32.5,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,33,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,33.5,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,34,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,34.5,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,35,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,35.5,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL32,Ambient,Drought,yes,6.27,182,7,4.62,36,NA,NA,NA,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,1,605,186.7,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,1.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,2,600,274.8,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,2.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,3,587,278.9,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,3.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,4,584,269.7,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,4.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,5,574,119.8,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,5.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,6,564,60.3,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,6.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,7,557,92.7,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,7.5,NA,NA,NA,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,8,534,58.2,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,8.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,9,518,136.5,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,9.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,10,494,95,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,10.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,11,466,166,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,11.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,12,440,125.9,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,12.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,13,421,75.3,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,13.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,14,402,103.9,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,14.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,15,387,127.4,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,15.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,16,NA,80.6,NA,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,16.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,17,355,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,17.5,NA,NA,10,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,18,334,NA,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,18.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,19,324,31.1,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,19.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,20,308,57.7,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,20.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,21,294,44.9,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,21.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,22,290,24,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,22.5,NA,NA,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,23,289,28.7,25,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,23.5,NA,NA,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,24,288,56,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,24.5,NA,NA,75,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,25,288,72.8,50,alive,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,25.5,NA,NA,75,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,26,288,42.6,75,dead,1
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL33,Ambient,Drought,yes,6.49,157,5,3.92,26.5,NA,NA,50,dead,1
