Chamber,Time,Temperature_C,WetBulb_C,PercentRH,Barometer_MB,Altitude_M,StationPressure_MB,WindSpeed_M/S,HeatIndex_C,DewPoint_C,DensityAltitude_M,WindChill_C
1,11/9/2021 13:00,27.9,17.3,35.9,933.5,684,933.6,0,26.7,11.4,1346,27.9
1,11/9/2021 13:30,27.6,17.3,36.8,933.2,686,933.3,0,26.4,11.5,1340,27.6
1,11/9/2021 14:00,27.5,17.3,36.8,932.7,690,932.8,0,26.3,11.5,1343,27.5
1,11/9/2021 14:30,27.1,17,37.3,932.5,692,932.6,0,25.8,11.3,1328,27
1,11/9/2021 15:00,26.8,16.8,37.4,932.5,692,932.5,0,25.6,11.1,1319,26.8
1,11/9/2021 15:30,26.6,16.6,37.4,932.2,695,932.3,0,25.4,10.9,1314,26.6
1,11/9/2021 16:00,26.4,16.5,37.3,932.2,695,932.3,0,25.2,10.7,1308,26.4
1,11/9/2021 16:30,25.9,16.2,37.8,932.2,694,932.3,0,24.6,10.4,1290,25.9
1,11/9/2021 17:00,25.8,16.1,38,932.2,696,932.2,0,24.4,10.4,1286,25.8
1,11/9/2021 17:30,25.4,15.9,38.3,932,697,932.1,0,24.1,10.2,1274,25.4
1,11/9/2021 18:00,24.9,15.6,38.8,932,696,932.1,0,23.6,9.9,1256,24.9
1,11/9/2021 18:30,24.9,15.5,37.9,932.4,694,932.4,0,23.5,9.6,1252,24.9
1,11/9/2021 19:00,24.8,15.3,37.5,932.5,692,932.6,0,23.3,9.3,1245,24.8
1,11/9/2021 19:30,24.6,15.1,37.2,932.4,694,932.4,0,23.2,9.1,1238,24.6
1,11/9/2021 20:00,24,14.8,37.7,932.7,690,932.8,0,22.7,8.7,1215,24
1,11/9/2021 20:30,23.8,14.6,37.8,932.7,692,932.7,0,22.4,8.5,1205,23.7
1,11/9/2021 21:00,23.2,14.3,38.3,933,689,933,0,22,8.3,1183,23.2
1,11/9/2021 21:30,22.9,14,38.4,932.9,689,932.9,0,21.8,8,1172,22.9
1,11/9/2021 22:00,22.7,13.8,38.4,933,688,933.1,0,21.6,7.8,1163,22.7
1,11/9/2021 22:30,22.3,13.6,38.6,933.2,687,933.2,0,21.3,7.6,1148,22.3
1,11/9/2021 23:00,22.2,13.5,38.6,933.2,687,933.2,0,21.1,7.4,1142,22.1
1,11/9/2021 23:30,21.7,13.2,39.1,933.2,685,933.3,0,20.8,7.2,1124,21.7
1,11/10/2021 0:00,21.4,13,39.1,933,688,933,0,20.5,6.9,1117,21.4
1,11/10/2021 0:30,21.2,12.9,39,933.2,687,933.1,0,20.2,6.8,1110,21.2
1,11/10/2021 1:00,21.5,13,38.6,933,689,933,0,20.4,6.8,1120,21.4
1,11/10/2021 1:30,21.4,12.9,38.8,932.9,689,932.9,0,20.4,6.8,1116,21.3
1,11/10/2021 2:00,21.5,13,38.4,932.5,692,932.6,0,20.6,6.8,1123,21.5
1,11/10/2021 2:30,19.1,11.6,41.7,932.7,692,932.7,0,17.1,5.8,1036,19
1,11/10/2021 3:00,16.3,10,45.7,932.5,694,932.5,0,14.5,4.6,939,16.3
1,11/10/2021 3:30,15.2,9.2,47.2,932.4,694,932.4,0,13.6,4,899,15.2
1,11/10/2021 4:00,14.1,8.6,48.8,932.4,694,932.4,0,12.7,3.5,860,14.1
1,11/10/2021 4:30,13.2,7.9,50.1,932.5,692,932.6,0,11.9,3,824,13.2
1,11/10/2021 5:00,13,7.8,50.4,932.5,692,932.5,0,11.6,2.9,816,12.9
1,11/10/2021 5:30,11.8,7,52.3,932.7,692,932.6,0,10.6,2.3,770,11.7
1,11/10/2021 6:00,10.6,6.2,54,932.7,690,932.8,0,9.6,1.7,727,10.6
1,11/10/2021 6:30,10.1,6,55.5,932.7,690,932.8,0,9.1,1.6,706,10
1,11/10/2021 7:00,10.2,6,55.5,933.2,687,933.1,0,9.3,1.7,707,10.2
1,11/10/2021 7:30,12.1,7.3,52.4,933.5,684,933.5,0,10.8,2.6,773,12
1,11/10/2021 8:00,14.3,8.8,49.1,934,680,934,0,12.8,3.8,849,14.2
1,11/10/2021 8:30,14.7,9,48.6,934.2,677,934.2,0,13.1,4,862,14.7
1,11/10/2021 9:00,14.8,9.2,49,934.2,677,934.2,0,13.3,4.2,867,14.8
1,11/10/2021 9:30,16.8,10.4,46.4,934.2,677,934.2,0,14.8,5.2,938,16.7
1,11/10/2021 10:00,19.3,12,43.1,934,679,934.1,0,17.6,6.5,1031,19.3
1,11/10/2021 10:30,20,12.5,42.6,933.9,681,933.9,0,18.5,6.9,1059,20
1,11/10/2021 11:00,19.8,12.5,44,933.4,685,933.4,0,18.4,7.2,1058,19.8
1,11/10/2021 11:30,23.5,14.7,39.5,932.9,689,932.9,0,22.3,8.9,1195,23.5
1,11/10/2021 12:00,27.4,16.9,35.4,932.2,696,932.2,0,26.1,10.8,1341,27.4
1,11/10/2021 12:30,28.1,17.5,35.8,931.7,700,931.7,0,26.9,11.6,1375,28.1
1,11/10/2021 13:00,28,17.5,36.4,931.2,704,931.2,0,26.9,11.8,1376,28
1,11/10/2021 13:30,27.7,17.3,36.6,930.7,708,930.7,0,26.5,11.6,1372,27.7
1,11/10/2021 14:00,27.5,17.3,37.1,930.5,711,930.5,0,26.4,11.6,1367,27.5
1,11/10/2021 14:30,27.1,17.1,37.8,930.2,713,930.2,0,25.8,11.5,1356,27
1,11/10/2021 15:00,26.9,17,37.9,930.2,714,930.2,0,25.6,11.3,1349,26.9
1,11/10/2021 15:30,26.7,16.9,38.2,930.5,710,930.6,0,25.4,11.3,1336,26.6
1,11/10/2021 16:00,26.3,16.6,38.6,930.5,711,930.5,0,25.2,11.1,1326,26.3
1,11/10/2021 16:30,26.1,16.5,38.6,930.5,709,930.6,0,24.9,10.9,1317,26.1
1,11/10/2021 17:00,25.9,16.4,38.9,930.7,709,930.7,0,24.6,10.8,1306,25.8
1,11/10/2021 17:30,25.7,16.2,38.8,930.7,708,930.7,0,24.5,10.6,1301,25.7
1,11/10/2021 18:00,24.9,15.8,39.8,931,706,931.1,0,23.6,10.3,1269,24.9
1,11/10/2021 18:30,25.1,15.7,38.4,931,704,931.1,0,23.7,9.9,1273,25
1,11/10/2021 19:00,24.9,15.5,38.2,931.5,701,931.6,0,23.5,9.7,1261,24.9
1,11/10/2021 19:30,24.9,15.4,37.8,931.7,700,931.8,0,23.4,9.5,1256,24.8
1,11/10/2021 20:00,24.1,15,38.6,931.7,698,931.8,0,22.8,9.1,1229,24.1
1,11/10/2021 20:30,23.8,14.8,38.8,932,698,932,0,22.5,8.9,1214,23.7
1,11/10/2021 21:00,23.2,14.5,39.5,932.2,695,932.2,0,22,8.7,1192,23.1
1,11/10/2021 21:30,23,14.3,39.4,932.4,694,932.4,0,21.9,8.5,1182,23
1,11/10/2021 22:00,22.6,14,39.7,932.7,691,932.8,0,21.5,8.2,1163,22.5
1,11/10/2021 22:30,22.3,13.8,40,932.7,691,932.8,0,21.4,8.1,1155,22.3
1,11/10/2021 23:00,22,13.7,40.6,932.7,690,932.9,0,21.1,8,1142,22
1,11/10/2021 23:30,21.7,13.5,41.1,932.9,690,932.9,0,20.8,7.9,1130,21.6
1,11/11/2021 0:00,21.6,13.4,41,933,689,933,0,20.8,7.8,1125,21.5
1,11/11/2021 0:30,21.6,13.4,40.6,933,687,933.1,0,20.7,7.7,1126,21.6
1,11/11/2021 1:00,21.4,13.2,40.8,933,689,933,0,20.4,7.5,1117,21.3
1,11/11/2021 1:30,21.3,13.1,40.8,932.9,689,932.9,0,20.2,7.4,1116,21.3
1,11/11/2021 2:00,21.5,13.2,40.2,932.9,689,932.9,0,20.7,7.4,1123,21.5
1,11/11/2021 2:30,19.1,11.9,43.7,932.7,691,932.8,0,17.2,6.4,1036,19
1,11/11/2021 3:00,16.3,10.2,47.8,933,688,933,0,14.5,5.2,934,16.2
1,11/11/2021 3:30,15.1,9.5,49.8,933,689,933,0,13.5,4.7,889,15
1,11/11/2021 4:00,14.1,8.9,51.4,933,688,933,0,12.6,4.2,852,14
1,11/11/2021 4:30,13.1,8.2,52.8,933,688,933,0,11.9,3.7,817,13.1
1,11/11/2021 5:00,12.9,8.1,52.8,933.2,687,933.2,0,11.7,3.5,807,12.9
1,11/11/2021 5:30,11.7,7.2,54.5,933.2,686,933.3,0,10.7,2.8,761,11.7
1,11/11/2021 6:00,10.4,6.4,56.5,933.5,684,933.5,0,9.6,2.2,713,10.4
1,11/11/2021 6:30,10.2,6.3,57.5,933.7,682,933.8,0,9.4,2.2,702,10.2
1,11/11/2021 7:00,10.2,6.3,57.9,933.9,680,933.9,0,9.4,2.3,702,10.2
1,11/11/2021 7:30,12.1,7.5,55,934.2,676,934.3,0,11,3.3,765,12
1,11/11/2021 8:00,14.4,9.1,51.2,934.5,675,934.5,0,12.9,4.4,847,14.3
1,11/11/2021 8:30,14.7,9.3,51,934.7,673,934.7,0,13.3,4.7,859,14.7
1,11/11/2021 9:00,14.8,9.5,51.6,934.5,675,934.5,0,13.3,4.9,862,14.7
1,11/11/2021 9:30,16.9,10.9,48.5,934.5,675,934.5,0,15.1,6,942,16.9
1,11/11/2021 10:00,19.2,12.2,45.2,934.5,674,934.6,0,17.6,7.1,1024,19.2
1,11/11/2021 10:30,19.8,12.5,43.7,934.5,676,934.5,0,18.2,7.1,1045,19.7
1,11/11/2021 11:00,19.9,12.5,43.4,934,678,934.1,0,18.4,7.1,1052,19.8
1,11/11/2021 11:30,23.4,14.4,38.5,933.7,683,933.7,0,22.2,8.5,1183,23.4
1,11/11/2021 12:00,27.5,16.6,33.7,933,687,933.1,0,26,10.1,1335,27.5
1,11/11/2021 12:30,28.2,17,33.3,932.5,694,932.5,0,26.8,10.6,1364,28.2
1,11/11/2021 13:00,28,16.8,33.4,932.2,695,932.2,0,26.6,10.4,1361,28
1,11/11/2021 13:30,27.6,16.8,34.5,931.7,698,931.8,0,26.1,10.5,1351,27.5
1,11/11/2021 14:00,27.4,14.8,25.2,931.5,701,931.5,0,25.3,5.8,1335,27.4
1,11/11/2021 14:30,26.6,15,29.2,931.2,704,931.3,0,24.7,7.2,1313,26.6
1,11/11/2021 15:00,26.8,17.4,40.4,931,704,931.1,0,25.9,12.2,1339,26.8
1,11/11/2021 15:30,26.9,17.9,43,930.7,708,930.8,0,26,13.2,1348,26.8
1,11/11/2021 16:00,26.7,18,44.3,930.9,707,930.9,0,26,13.5,1341,26.6
1,11/11/2021 16:30,26.5,18,45,930.7,707,930.8,0,25.8,13.6,1336,26.4
1,11/11/2021 17:00,26.3,18,45.5,930.7,707,930.8,0,25.7,13.6,1331,26.3
1,11/11/2021 17:30,26.1,17.9,45.5,931,706,931,0,25.5,13.5,1322,26.1
1,11/11/2021 18:00,25.8,17.6,45.8,931.4,702,931.4,0,25.1,13.2,1307,25.8
1,11/11/2021 18:30,25.3,17.2,45.9,931.5,702,931.5,0,24.4,12.8,1285,25.2
1,11/11/2021 19:00,25.1,16.9,45.3,931.7,700,931.8,0,24.1,12.4,1273,25
1,11/11/2021 19:30,24.9,16.7,44.7,931.9,698,931.9,0,23.8,12.1,1265,24.8
1,11/11/2021 20:00,24.6,16.4,44.6,932.2,696,932.2,0,23.5,11.7,1250,24.5
1,11/11/2021 20:30,24.2,16.1,44.5,932.4,694,932.4,0,23.2,11.4,1234,24.2
1,11/11/2021 21:00,23.9,15.8,44.5,932.7,691,932.7,0,22.9,11,1216,23.8
1,11/11/2021 21:30,23.5,15.6,44.8,933,688,933.1,0,22.6,10.8,1200,23.5
1,11/11/2021 22:00,23.2,15.3,44.7,933,687,933.1,0,22.3,10.5,1188,23.1
1,11/11/2021 22:30,22.9,15.1,44.8,933.5,684,933.5,0,22,10.3,1173,22.8
1,11/11/2021 23:00,22.6,14.9,44.8,933.5,684,933.5,0,21.7,10,1161,22.5
1,11/11/2021 23:30,22.3,14.6,45,933.5,684,933.5,0,21.6,9.8,1149,22.2
1,11/12/2021 0:00,22,14.4,45,933.5,683,933.6,0,21.3,9.5,1138,21.9
1,11/12/2021 0:30,21.8,14.3,45.3,933.5,684,933.6,0,21.1,9.4,1130,21.7
1,11/12/2021 1:00,21.6,14.2,45.3,933.5,683,933.6,0,21,9.3,1125,21.6
1,11/12/2021 1:30,21.6,14.1,45.1,933.5,684,933.5,0,21,9.2,1126,21.6
1,11/12/2021 2:00,21.6,14.1,45.1,933.5,684,933.6,0,21,9.2,1124,21.6
1,11/12/2021 2:30,20.8,13.3,44.1,933.5,684,933.5,0,19.8,8.1,1094,20.8
1,11/12/2021 3:00,18.9,11.9,44.9,933.7,682,933.7,0,17,6.7,1023,18.9
1,11/12/2021 3:30,17.2,10.8,46.9,933.7,682,933.7,0,15.4,5.8,961,17.2
1,11/12/2021 4:00,16,10,48.1,934,679,934,0,14.3,5.1,913,16
1,11/12/2021 4:30,15,9.4,49,933.9,680,933.9,0,13.5,4.4,877,15
1,11/12/2021 5:00,14.3,8.9,50.2,934.2,678,934.2,0,12.8,4.1,847,14.2
1,11/12/2021 5:30,13.5,8.2,50.1,934.4,676,934.4,0,12.1,3.3,816,13.5
1,11/12/2021 6:00,12.5,7.4,50.6,934.5,675,934.5,0,11.1,2.5,776,12.4
1,11/12/2021 6:30,11.9,7.1,51.6,934.7,674,934.7,0,10.7,2.3,754,11.9
1,11/12/2021 7:00,11.6,6.9,52.8,935,670,935,0,10.5,2.3,740,11.6
1,11/12/2021 7:30,12.1,7.5,54.6,935,669,935.1,0,11.1,3.3,758,12.1
1,11/12/2021 8:00,13.6,8.5,52.3,935.5,667,935.5,0,12.2,4,806,13.5
1,11/12/2021 8:30,14.7,8.9,47.8,935.7,663,935.8,0,13,3.7,842,14.6
1,11/12/2021 9:00,15.1,9.1,46.8,935.7,664,935.8,0,13.3,3.8,857,15
1,11/12/2021 9:30,16,9.9,47.3,935.9,662,935.9,0,14.2,4.8,890,15.9
1,11/12/2021 10:00,17.7,11,45.3,935.7,664,935.8,0,15.7,5.7,955,17.7
1,11/12/2021 10:30,19.4,11.4,38.8,935.7,665,935.7,0,17.4,5,1012,19.3
1,11/12/2021 11:00,20.4,11.9,36.7,935.5,667,935.5,0,18.9,5.2,1051,20.4
1,11/12/2021 11:30,22,12.9,35.8,935,671,935,0,20.9,6.2,1115,22
1,11/12/2021 12:00,25.2,14.8,33,934.4,676,934.4,0,23.4,7.8,1232,25.1
1,11/12/2021 12:30,26.8,18.5,46.2,934,680,934,0,26.3,14.3,1314,26.7
1,11/12/2021 13:00,27.2,25.2,85.5,933.4,684,933.4,0,31.8,24.6,1397,27.2
1,11/12/2021 13:30,27.4,25.2,84.9,933,688,933,0,32,24.6,1407,27.3
1,11/12/2021 14:00,27.4,24.8,81.3,933,689,933,0,31.4,23.9,1400,27.3
1,11/12/2021 14:30,27.3,23.9,76,932.7,691,932.7,0,30.4,22.7,1393,27.2
1,11/12/2021 15:00,27,22.8,70.8,932.7,692,932.7,0,29.4,21.3,1376,27
1,11/12/2021 15:30,26.8,21.7,65.4,932.5,694,932.5,0,28.2,19.7,1358,26.7
1,11/12/2021 16:00,26.5,20.5,58.9,932.5,692,932.6,0,27.2,17.9,1340,26.5
1,11/12/2021 16:30,26.4,19.4,53.7,932.7,692,932.7,0,26.5,16.2,1324,26.3
1,11/12/2021 17:00,26.1,18.7,50.3,932.7,691,932.8,0,25.9,15,1309,26.1
1,11/12/2021 17:30,25.7,17.9,48,932.9,690,932.9,0,25.1,13.9,1290,25.7
1,11/12/2021 18:00,25.3,17.3,46.7,933,687,933.1,0,24.4,13.1,1269,25.3
1,11/12/2021 18:30,24.9,16.8,45.3,933.2,686,933.3,0,24,12.3,1251,24.9
1,11/12/2021 19:00,24.9,16.5,43.8,933.4,685,933.4,0,23.9,11.7,1248,24.9
1,11/12/2021 19:30,24.6,16.1,43.1,933.5,684,933.6,0,23.4,11.2,1231,24.5
1,11/12/2021 20:00,24.3,15.8,42.8,933.7,683,933.7,0,23.1,10.8,1220,24.2
1,11/12/2021 20:30,23.8,15.5,42.9,934,680,934,0,22.8,10.4,1199,23.8
1,11/12/2021 21:00,23.4,15.2,43,934,678,934.1,0,22.4,10.1,1182,23.3
1,11/12/2021 21:30,23,14.9,43,934.2,676,934.3,0,22.1,9.8,1167,23
1,11/12/2021 22:00,22.8,14.7,42.8,934.4,676,934.4,0,21.9,9.5,1158,22.8
1,11/12/2021 22:30,22.5,14.4,42.8,934.5,675,934.5,0,21.6,9.2,1145,22.5
1,11/12/2021 23:00,22.3,14.3,42.5,934.5,675,934.5,0,21.4,8.9,1138,22.3
1,11/12/2021 23:30,22,14,42.6,934.4,676,934.4,0,21.1,8.7,1126,21.9
1,11/13/2021 0:00,21.7,13.7,42.7,934.5,675,934.6,0,20.8,8.4,1113,21.6
1,11/13/2021 0:30,21.5,13.6,42.4,934.5,676,934.5,0,20.8,8.2,1108,21.5
1,11/13/2021 1:00,21.5,13.5,42,934.4,676,934.4,0,20.8,8.1,1109,21.5
1,11/13/2021 1:30,21.6,13.5,41.6,934.2,676,934.4,0,20.8,8,1110,21.5
1,11/13/2021 2:00,21.6,13.5,41.4,934.4,676,934.4,0,20.8,7.9,1111,21.6
1,11/13/2021 2:30,19.7,12.4,43.7,934.4,676,934.4,0,18.1,7,1042,19.6
1,11/13/2021 3:00,17.1,10.8,46.9,934.5,676,934.5,0,15.2,5.7,949,17.1
1,11/13/2021 3:30,15.8,9.9,48.7,934.2,676,934.3,0,14,5,901,15.7
1,11/13/2021 4:00,14.8,9.3,49.7,934.2,677,934.2,0,13.2,4.3,864,14.7
1,11/13/2021 4:30,13.8,8.5,51,934.2,677,934.3,0,12.4,3.8,827,13.7
1,11/13/2021 5:00,13.4,8.3,51,934.4,676,934.4,0,12.1,3.5,813,13.4
1,11/13/2021 5:30,12.4,7.6,51.9,934.5,676,934.5,0,11.2,2.8,775,12.4
1,11/13/2021 6:00,11.2,6.7,53.4,934.5,675,934.5,0,10.2,2.1,730,11.2
1,11/13/2021 6:30,10.8,6.5,54.4,934.7,673,934.7,0,9.8,2,712,10.8
1,11/13/2021 7:00,10.8,6.5,54.4,935,670,935,0,9.8,2,709,10.8
1,11/13/2021 7:30,12.2,7.4,52.8,935.4,667,935.4,0,11.1,2.9,758,12.2
1,11/13/2021 8:00,14.2,8.8,50,935.7,664,935.7,0,12.7,3.9,826,14.1
1,11/13/2021 8:30,14.9,9.3,49.3,935.7,665,935.7,0,13.3,4.3,852,14.8
1,11/13/2021 9:00,15,9.4,49.9,935.7,664,935.8,0,13.5,4.7,857,15
1,11/13/2021 9:30,16.7,10.6,48,935.7,665,935.7,0,14.9,5.7,921,16.7
1,11/13/2021 10:00,19,12,45.1,935.7,665,935.6,0,17.1,6.8,1004,18.9
1,11/13/2021 10:30,19.8,12.6,44.7,935.5,667,935.5,0,18.2,7.4,1034,19.7
1,11/13/2021 11:00,19.9,12.7,45,935.2,669,935.2,0,18.6,7.7,1044,19.9
1,11/13/2021 11:30,22.7,14.5,42.4,934.7,673,934.8,0,21.7,9.2,1147,22.6
1,11/13/2021 12:00,26.5,16.9,38.7,934,678,934.1,0,25.4,11.3,1294,26.5
1,11/13/2021 12:30,27.8,17.7,38.4,933.5,684,933.6,0,26.7,12.3,1343,27.7
1,11/13/2021 13:00,27.6,17.8,39.4,933.2,686,933.2,0,26.6,12.6,1343,27.5
1,11/13/2021 13:30,27.6,17.9,39.9,933,689,933,0,26.6,12.7,1346,27.5
1,11/13/2021 14:00,27.3,17.8,40.2,932.5,692,932.6,0,26.5,12.6,1341,27.3
1,11/13/2021 14:30,27.2,17.6,40.3,932.5,694,932.5,0,26.3,12.5,1338,27.2
1,11/13/2021 15:00,26.9,17.5,40.3,932.4,694,932.4,0,26,12.3,1330,26.9
1,11/13/2021 15:30,26.7,17.3,40.5,932.2,695,932.3,0,25.6,12.1,1321,26.6
1,11/13/2021 16:00,26.4,17.1,40.6,932.4,694,932.4,0,25.3,11.9,1310,26.3
1,11/13/2021 16:30,26.1,16.9,40.6,932.5,694,932.5,0,25,11.7,1298,26
1,11/13/2021 17:00,25.9,16.7,40.5,932.5,692,932.5,0,24.8,11.5,1292,25.9
1,11/13/2021 17:30,25.6,16.4,40.6,932.5,692,932.6,0,24.4,11.2,1278,25.5
1,11/13/2021 18:00,25.2,16.2,40.9,932.9,690,932.9,0,24,11,1262,25.2
1,11/13/2021 18:30,24.9,15.8,40,933.2,687,933.2,0,23.7,10.4,1246,24.9
1,11/13/2021 19:00,24.9,15.7,38.9,933.2,686,933.3,0,23.6,10,1243,24.9
1,11/13/2021 19:30,24.6,15.4,38.7,933.5,684,933.6,0,23.3,9.7,1230,24.6
1,11/13/2021 20:00,24.3,15.1,38.5,933.9,681,933.9,0,23,9.3,1214,24.3
1,11/13/2021 20:30,23.8,14.8,38.7,934,678,934.1,0,22.6,8.9,1193,23.8
1,11/13/2021 21:00,23.5,14.6,38.9,934.4,676,934.4,0,22.3,8.7,1177,23.4
1,11/13/2021 21:30,23.1,14.3,39,934.7,672,934.8,0,22,8.4,1160,23.1
1,11/13/2021 22:00,22.8,14,39,934.9,671,934.9,0,21.7,8.1,1147,22.7
1,11/13/2021 22:30,22.5,13.8,39.2,935,670,935.1,0,21.4,7.9,1133,22.4
1,11/13/2021 23:00,22.2,13.7,39.3,935,671,935,0,21.2,7.8,1126,22.2
1,11/13/2021 23:30,21.9,13.4,39.5,935,670,935,0,21,7.5,1115,21.9
1,11/14/2021 0:00,21.5,13.2,39.9,935,669,935.1,0,20.7,7.3,1100,21.5
1,11/14/2021 0:30,21.5,13.2,39.5,935.2,669,935.2,0,20.7,7.2,1098,21.5
1,11/14/2021 1:00,21.5,13.1,39.3,935.2,668,935.2,0,20.7,7.1,1097,21.5
1,11/14/2021 1:30,21.4,13,39.2,935.2,669,935.2,0,20.5,7,1094,21.4
1,11/14/2021 2:00,21.4,13,39.1,935.2,668,935.3,0,20.5,6.9,1092,21.4
1,11/14/2021 2:30,19.7,12,41,935,670,935.1,0,18.1,6.1,1033,19.7
1,11/14/2021 3:00,17.1,10.5,44.2,935.2,668,935.3,0,15.1,4.9,938,17.1
1,11/14/2021 3:30,15.7,9.6,46,935.4,667,935.4,0,13.9,4.2,885,15.7
1,11/14/2021 4:00,14.7,8.9,46.9,935.4,667,935.4,0,13.1,3.5,847,14.7
1,11/14/2021 4:30,13.7,8.1,48,935.4,667,935.4,0,12.2,2.9,811,13.7
1,11/14/2021 5:00,13.4,7.9,48.1,935.5,666,935.5,0,12,2.7,798,13.4
1,11/14/2021 5:30,12.4,7.2,49.3,935.4,667,935.4,0,11,2.1,761,12.4
1,11/14/2021 6:00,11.2,6.4,50.9,935.5,667,935.5,0,10,1.4,716,11.1
1,11/14/2021 6:30,10.9,6.3,51.8,935.7,664,935.8,0,9.7,1.4,702,10.8
1,11/14/2021 7:00,10.8,6.2,52.2,936,660,936.1,0,9.7,1.4,696,10.8
1,11/14/2021 7:30,12.2,7.2,50.7,936.5,657,936.5,0,10.9,2.3,743,12.1
1,11/14/2021 8:00,14.1,8.6,48.3,936.7,654,936.8,0,12.6,3.4,812,14.1
1,11/14/2021 8:30,14.8,9,47.7,937,652,937,0,13.2,3.9,836,14.8
1,11/14/2021 9:00,15,9.3,48.4,937,652,937,0,13.4,4.2,842,15
1,11/14/2021 9:30,16.7,10.4,46.8,937,652,937,0,14.7,5.3,904,16.6
1,11/14/2021 10:00,19,12,44.5,937,654,937,0,17.2,6.7,989,19
1,11/14/2021 10:30,19.7,12.5,44.6,936.9,654,936.9,0,18.2,7.3,1017,19.7
1,11/14/2021 11:00,19.9,12.9,45.8,936.5,657,936.6,0,18.6,7.9,1029,19.9
1,11/14/2021 11:30,22.7,14.8,43.7,935.9,663,935.9,0,21.9,9.8,1140,22.7
1,11/14/2021 12:00,26.5,17.1,39.5,935,669,935.1,0,25.4,11.6,1284,26.5
1,11/14/2021 12:30,27.7,17.7,38.6,934.5,675,934.6,0,26.7,12.4,1332,27.7
1,11/14/2021 13:00,27.8,17.9,39.1,934.2,678,934.2,0,26.8,12.6,1340,27.7
1,11/14/2021 13:30,27.6,17.9,39.6,933.7,681,933.8,0,26.7,12.7,1340,27.6
1,11/14/2021 14:00,27.4,17.7,39.8,933.5,684,933.5,0,26.4,12.5,1334,27.3
1,11/14/2021 14:30,27.1,17.5,39.9,933,687,933.1,0,26,12.3,1327,27
1,11/14/2021 15:00,27,17.3,39.6,932.9,690,932.9,0,26,12.1,1326,27
1,11/14/2021 15:30,26.7,17.1,39.7,932.7,691,932.8,0,25.5,11.9,1316,26.6
1,11/14/2021 16:00,26.3,16.9,39.9,932.7,691,932.7,0,25.2,11.6,1303,26.3
1,11/14/2021 16:30,26.1,16.7,39.7,932.7,691,932.8,0,25,11.3,1294,26.1
1,11/14/2021 17:00,25.8,16.5,39.9,932.5,692,932.6,0,24.6,11.2,1286,25.8
1,11/14/2021 17:30,25.6,16.3,39.8,932.9,690,932.9,0,24.4,10.9,1274,25.6
1,11/14/2021 18:00,25.2,16.1,40,933,688,933,0,24,10.7,1258,25.2
1,11/14/2021 18:30,25,15.8,38.9,933.2,685,933.3,0,23.7,10.1,1247,25
1,11/14/2021 19:00,24.9,15.5,38,933.4,685,933.4,0,23.4,9.6,1238,24.8
1,11/14/2021 19:30,24.6,15.1,37.6,933.7,683,933.7,0,23.2,9.2,1226,24.6
1,11/14/2021 20:00,24.3,14.9,37.5,934,679,934,0,22.8,8.8,1209,24.2
1,11/14/2021 20:30,23.9,14.7,37.6,934.2,677,934.3,0,22.6,8.6,1194,23.9
1,11/14/2021 21:00,23.4,14.4,37.9,934.5,675,934.5,0,22.2,8.3,1173,23.4
1,11/14/2021 21:30,23.1,14.1,38.1,935,671,935,0,21.8,8,1155,23
1,11/14/2021 22:00,22.8,13.9,38,935.2,669,935.2,0,21.6,7.8,1143,22.8
1,11/14/2021 22:30,22.4,13.7,38.2,935.5,666,935.5,0,21.3,7.5,1126,22.4
1,11/14/2021 23:00,22.1,13.4,38.4,935.5,666,935.5,0,21.1,7.3,1114,22.1
1,11/14/2021 23:30,21.8,13.2,38.4,935.5,667,935.5,0,20.8,7,1104,21.8
1,11/15/2021 0:00,21.6,13.1,38.6,935.7,665,935.7,0,20.6,6.9,1093,21.5
1,11/15/2021 0:30,21.5,12.9,38.3,935.7,663,935.8,0,20.6,6.7,1089,21.5
1,11/15/2021 1:00,21.5,12.9,37.9,935.9,662,935.9,0,20.6,6.6,1088,21.5
1,11/15/2021 1:30,21.5,12.9,37.8,935.7,663,935.8,0,20.6,6.6,1090,21.5
1,11/15/2021 2:00,21.5,12.8,37.8,935.7,664,935.7,0,20.6,6.5,1090,21.5
1,11/15/2021 2:30,19.6,11.8,39.7,935.9,663,935.9,0,17.9,5.6,1021,19.6
1,11/15/2021 3:00,17.1,10.3,42.7,936,661,936,0,15,4.4,928,17.1
1,11/15/2021 3:30,15.8,9.4,44.5,935.9,662,935.9,0,13.8,3.7,880,15.7
1,11/15/2021 4:00,14.7,8.6,45.7,936,661,936,0,13,3.1,839,14.6
1,11/15/2021 4:30,13.7,8,46.6,936,662,936,0,12.2,2.5,803,13.7
1,11/15/2021 5:00,13.4,7.7,46.7,935.9,662,935.9,0,11.9,2.3,794,13.4
1,11/15/2021 5:30,12.4,7.1,47.8,935.9,663,935.9,0,11,1.6,755,12.3
1,11/15/2021 6:00,11.2,6.3,49.4,936,661,936.1,0,10,1,707,11.1
1,11/15/2021 6:30,10.8,6,50.6,936,661,936,0,9.6,0.9,695,10.7
1,11/15/2021 7:00,10.7,6,51.2,936,661,936,0,9.6,1,691,10.6
1,11/15/2021 7:30,12.2,7.1,49.6,936.5,658,936.5,0,11,2,743,12.2
1,11/15/2021 8:00,14.1,8.4,46.7,936.5,657,936.6,0,12.5,2.9,813,14.1
