Date,Time,Conductance,Temperature_C,SpeciesID,SerialNumber,CalNum,LeafSensor_PercentRH,FilterSensor_PercentRH,DateTime
2021-11-12,1029,77.6,21.4,PIED33,LPS3038,2102001,20.8,8.8,2021-11-12 10:29:00
2021-11-12,1042,67.3,21.8,PIED34,LPS3038,2102001,18.4,7.6,2021-11-12 10:42:00
2021-11-12,1102,64.4,21.9,PIED35,LPS3038,2102001,18.4,8,2021-11-12 11:02:00
2021-11-12,1037,91.1,21.6,PIED36,LPS3038,2102001,23.1,9.8,2021-11-12 10:37:00
2021-11-12,1038,69.7,21.6,PIED38,LPS3038,2102001,19.2,8.1,2021-11-12 10:38:00
2021-11-12,1040,58.1,21.7,PIED39,LPS3038,2102001,16.7,7,2021-11-12 10:40:00
2021-11-12,1113,60.1,21.7,PIED43,LPS3038,2102001,16.7,6.7,2021-11-12 11:13:00
2021-11-12,1043,68.6,21.9,PIED46,LPS3038,2102001,19,8.1,2021-11-12 10:43:00
2021-11-12,1026,71.8,21.4,PIED49,LPS3038,2102001,20,8.7,2021-11-12 10:26:00
2021-11-11,1041,118.6,21.1,PIEN03,LPS3038,2102001,30.3,15.3,2021-11-11 10:41:00
2021-11-11,1043,73.8,21.2,PIEN04,LPS3038,2102001,22.8,11.7,2021-11-11 10:43:00
2021-11-11,1036,96.8,21.1,PIEN05,LPS3038,2102001,26.8,13.5,2021-11-11 10:36:00
2021-11-11,1045,104.7,21.3,PIEN06,LPS3038,2102001,28.5,14.7,2021-11-11 10:45:00
2021-11-11,1047,71.5,21.4,PIEN07,LPS3038,2102001,22.7,11.8,2021-11-11 10:47:00
2021-11-11,1049,102.3,21.4,PIEN08,LPS3038,2102001,27.7,13.9,2021-11-11 10:49:00
2021-11-11,1053,124.8,21.3,PIEN09,LPS3038,2102001,30.6,15.1,2021-11-11 10:53:00
2021-11-11,1056,91.2,21.2,PIEN10,LPS3038,2102001,26.6,13.9,2021-11-11 10:56:00
2021-11-11,1100,77.8,21.3,PIEN11,LPS3038,2102001,24.4,13,2021-11-11 11:00:00
2021-11-11,1104,120.1,21.3,PIEN12,LPS3038,2102001,31,16,2021-11-11 11:04:00
2021-11-11,1107,120,21.3,PIEN13,LPS3038,2102001,30.9,16,2021-11-11 11:07:00
2021-11-11,1111,88.7,21.3,PIEN14,LPS3038,2102001,26.3,13.9,2021-11-11 11:11:00
2021-11-11,1115,103.7,21.3,PIEN15,LPS3038,2102001,28.8,15.1,2021-11-11 11:15:00
2021-11-11,1120,87.9,21.3,PIEN28,LPS3038,2102001,26.5,14.2,2021-11-11 11:20:00
2021-11-11,1123,87.2,21.2,PIEN29,LPS3038,2102001,26.5,14.2,2021-11-11 11:23:00
2021-11-11,1125,81.9,21.2,PIEN30,LPS3038,2102001,25.3,13.6,2021-11-11 11:25:00
2021-11-11,1129,184.5,21.2,PIEN31,LPS3038,2102001,37.7,18.8,2021-11-11 11:29:00
2021-11-11,1132,98.7,21.3,PIEN32,LPS3038,2102001,28.4,15.1,2021-11-11 11:32:00
2021-11-11,1136,96.6,21.4,PIEN33,LPS3038,2102001,27.9,14.8,2021-11-11 11:36:00
2021-11-11,1139,94.5,21.5,PIEN34,LPS3038,2102001,27.7,14.8,2021-11-11 11:39:00
2021-11-11,1145,80.8,21.5,PIEN35,LPS3038,2102001,25.4,13.8,2021-11-11 11:45:00
2021-11-11,1147,100.6,21.5,PIEN36,LPS3038,2102001,28.7,15.3,2021-11-11 11:47:00
2021-11-11,1150,82.1,21.5,PIEN37,LPS3038,2102001,26.1,14.4,2021-11-11 11:50:00
2021-11-11,1205,83.9,21.3,PIEN38,LPS3038,2102001,25.9,13.9,2021-11-11 12:05:00
2021-11-11,1207,78.5,21.4,PIEN39,LPS3038,2102001,24.9,13.5,2021-11-11 12:07:00
2021-11-12,0957,128.2,21.6,PIFL03,LPS3038,2102001,28.3,12,2021-11-12 09:57:00
2021-11-12,0959,204.6,21.5,PIFL04,LPS3038,2102001,36.8,16.1,2021-11-12 09:59:00
2021-11-12,1001,311.5,21.4,PIFL05,LPS3038,2102001,43.9,19.1,2021-11-12 10:01:00
2021-11-12,1004,121.2,21.3,PIFL06,LPS3038,2102001,28,12.3,2021-11-12 10:04:00
2021-11-12,1005,210,21.3,PIFL07,LPS3038,2102001,37,16,2021-11-12 10:05:00
2021-11-12,1007,163.2,21.3,PIFL08,LPS3038,2102001,33,14.5,2021-11-12 10:07:00
2021-11-12,1009,112.8,21.3,PIFL09,LPS3038,2102001,26.5,11.4,2021-11-12 10:09:00
2021-11-12,1011,150.5,21.3,PIFL10,LPS3038,2102001,31.3,13.4,2021-11-12 10:11:00
2021-11-12,1014,141.8,21.3,PIFL11,LPS3038,2102001,29.9,12.5,2021-11-12 10:14:00
2021-11-12,1016,235.4,21.3,PIFL12,LPS3038,2102001,38.8,16.6,2021-11-12 10:16:00
2021-11-12,1017,167.1,21.3,PIFL13,LPS3038,2102001,33,14.1,2021-11-12 10:17:00
2021-11-12,1019,150.3,21.4,PIFL14,LPS3038,2102001,31.2,13.3,2021-11-12 10:19:00
2021-11-12,1021,200.9,21.4,PIFL15,LPS3038,2102001,36,15.3,2021-11-12 10:21:00
2021-11-12,0930,100.9,21.1,PIFL28,LPS3038,2102001,24.8,10.7,2021-11-12 09:30:00
2021-11-12,0932,117.9,21.2,PIFL29,LPS3038,2102001,27.5,12,2021-11-12 09:32:00
2021-11-12,0934,152.7,21.3,PIFL30,LPS3038,2102001,31.8,13.9,2021-11-12 09:34:00
2021-11-12,0936,142.8,21.3,PIFL31,LPS3038,2102001,31.2,14.1,2021-11-12 09:36:00
2021-11-12,0938,118.8,21.5,PIFL32,LPS3038,2102001,27.2,11.6,2021-11-12 09:38:00
2021-11-12,0940,95,21.6,PIFL33,LPS3038,2102001,24.2,10.6,2021-11-12 09:40:00
2021-11-12,0942,159.9,21.7,PIFL34,LPS3038,2102001,32.6,14.3,2021-11-12 09:42:00
2021-11-12,0944,152.8,21.8,PIFL35,LPS3038,2102001,31.8,13.9,2021-11-12 09:44:00
2021-11-12,0946,145.3,22,PIFL36,LPS3038,2102001,31,13.6,2021-11-12 09:46:00
2021-11-12,0948,150.8,22,PIFL37,LPS3038,2102001,31.3,13.5,2021-11-12 09:48:00
2021-11-12,0951,176.7,21.9,PIFL38,LPS3038,2102001,33.8,14.3,2021-11-12 09:51:00
2021-11-12,0953,110.5,21.9,PIFL39,LPS3038,2102001,26.3,11.4,2021-11-12 09:53:00
2021-11-12,0955,102.7,21.8,PIFL40,LPS3038,2102001,24.9,10.5,2021-11-12 09:55:00
2021-11-12,1146,149.9,21.3,PIPO01,LPS3038,2102001,31.6,13.9,2021-11-12 11:46:00
2021-11-12,1150,51.2,21.3,PIPO02,LPS3038,2102001,14.9,6,2021-11-12 11:50:00
2021-11-12,1205,59.8,21.4,PIPO04,LPS3038,2102001,17.2,7.3,2021-11-12 12:05:00
2021-11-12,1130,52.7,21.3,PIPO08,LPS3038,2102001,15.4,6.4,2021-11-12 11:30:00
2021-11-12,1156,55.4,21.4,PIPO11,LPS3038,2102001,16.3,6.9,2021-11-12 11:56:00
2021-11-12,1200,58.6,21.4,PIPO12,LPS3038,2102001,16.9,7.2,2021-11-12 12:00:00
2021-11-12,1148,69,21.3,PIPO15,LPS3038,2102001,19.2,8.2,2021-11-12 11:48:00
2021-11-12,1158,56.8,21.4,PIPO17,LPS3038,2102001,16.6,7,2021-11-12 11:58:00
2021-11-12,1125,121.3,21.4,PIPO18,LPS3038,2102001,28.3,12.6,2021-11-12 11:25:00
2021-11-12,1143,57.9,21.3,PIPO19,LPS3038,2102001,16.7,7,2021-11-12 11:43:00
2021-11-12,1142,58,21.3,PIPO20,LPS3038,2102001,16.9,7.2,2021-11-12 11:42:00
2021-11-12,1140,59.6,21.3,PIPO21,LPS3038,2102001,16.9,7,2021-11-12 11:40:00
2021-11-12,1138,60.8,21.3,PIPO25,LPS3038,2102001,17.2,7.2,2021-11-12 11:38:00
2021-11-12,1203,56.1,21.4,PIPO26,LPS3038,2102001,16.6,7.1,2021-11-12 12:03:00
2021-11-12,1153,57.6,21.4,PIPO28,LPS3038,2102001,17.1,7.5,2021-11-12 11:53:00
2021-11-12,1132,57.5,21.3,PIPO30,LPS3038,2102001,16.9,7.2,2021-11-12 11:32:00
2021-11-12,1137,60.4,21.3,PIPO31,LPS3038,2102001,17.4,7.4,2021-11-12 11:37:00
2021-11-12,1127,54.9,21.4,PIPO33,LPS3038,2102001,15.9,6.5,2021-11-12 11:27:00
2021-11-12,1120,71.6,21.5,PIPO35,LPS3038,2102001,19.6,8.3,2021-11-12 11:20:00
2021-11-12,1155,53.2,21.4,PIPO38,LPS3038,2102001,15.9,6.8,2021-11-12 11:55:00
2021-11-12,1151,62.1,21.4,PIPO39,LPS3038,2102001,17.7,7.5,2021-11-12 11:51:00
2021-11-12,1134,55.7,21.3,PIPO40,LPS3038,2102001,16.3,6.9,2021-11-12 11:34:00
2021-11-12,1123,70.4,21.5,PIPO41,LPS3038,2102001,19.5,8.4,2021-11-12 11:23:00
2021-11-12,1201,60.6,21.4,PIPO46,LPS3038,2102001,17.7,7.7,2021-11-12 12:01:00
2021-11-12,1135,63.9,21.3,PIPO50,LPS3038,2102001,18,7.5,2021-11-12 11:35:00
2021-11-12,0905,198.6,20.9,PSME03,LPS3038,2102001,36.7,16.4,2021-11-12 09:05:00
2021-11-12,0907,210.1,21,PSME04,LPS3038,2102001,37.5,16.6,2021-11-12 09:07:00
2021-11-12,0909,206.1,20.9,PSME05,LPS3038,2102001,37.2,16.5,2021-11-12 09:09:00
2021-11-12,0912,155.4,20.9,PSME06,LPS3038,2102001,32.1,14,2021-11-12 09:12:00
2021-11-12,0914,76.8,20.9,PSME07,LPS3038,2102001,20.7,8.9,2021-11-12 09:14:00
2021-11-12,0916,68.6,20.9,PSME08,LPS3038,2102001,19.2,8.2,2021-11-12 09:16:00
2021-11-12,0918,84.3,21,PSME09,LPS3038,2102001,22,9.4,2021-11-12 09:18:00
2021-11-12,0834,76.2,21.5,PSME10,LPS3038,2102001,20.9,9.1,2021-11-12 08:34:00
2021-11-12,0919,134,21,PSME11,LPS3038,2102001,29.7,13.1,2021-11-12 09:19:00
2021-11-12,0921,88.1,21.1,PSME12,LPS3038,2102001,22.8,9.8,2021-11-12 09:21:00
2021-11-12,0923,88.5,21.1,PSME13,LPS3038,2102001,23.2,10.2,2021-11-12 09:23:00
2021-11-12,0925,134.9,21.2,PSME14,LPS3038,2102001,29.9,13.3,2021-11-12 09:25:00
2021-11-12,0927,91.6,21.2,PSME15,LPS3038,2102001,23.8,10.6,2021-11-12 09:27:00
2021-11-12,0828,110.1,21.6,PSME28,LPS3038,2102001,26.4,11.6,2021-11-12 08:28:00
2021-11-12,0840,232.2,21.2,PSME29,LPS3038,2102001,39.1,17.1,2021-11-12 08:40:00
2021-11-12,0837,115,21.4,PSME30,LPS3038,2102001,27.3,12.1,2021-11-12 08:37:00
2021-11-12,0842,207.7,21.1,PSME31,LPS3038,2102001,37.2,16.3,2021-11-12 08:42:00
2021-11-12,0845,91.5,21.1,PSME32,LPS3038,2102001,23.8,10.6,2021-11-12 08:45:00
2021-11-12,0846,129.6,21.2,PSME33,LPS3038,2102001,29.7,13.5,2021-11-12 08:46:00
2021-11-12,0852,126.6,21,PSME34,LPS3038,2102001,29.6,13.6,2021-11-12 08:52:00
2021-11-12,0854,158.3,20.9,PSME35,LPS3038,2102001,32.5,14.2,2021-11-12 08:54:00
2021-11-12,0856,187.1,20.9,PSME36,LPS3038,2102001,35.7,16,2021-11-12 08:56:00
2021-11-12,0831,93.3,21.5,PSME37,LPS3038,2102001,24.1,10.7,2021-11-12 08:31:00
2021-11-12,0858,224.2,20.9,PSME38,LPS3038,2102001,37.9,16.1,2021-11-12 08:58:00
2021-11-12,0900,154.2,20.9,PSME39,LPS3038,2102001,32.3,14.4,2021-11-12 09:00:00
2021-11-12,0902,109.8,21,PSME40,LPS3038,2102001,26.7,12,2021-11-12 09:02:00
2021-11-18,0954,131.6,21.4,PIED01,LPS3038,2002001,29,12.4,2021-11-18 09:54:00
2021-11-18,0939,51.1,20.6,PIED03,LPS3038,2002001,14.7,5.7,2021-11-18 09:39:00
2021-11-18,1024,49.7,21.3,PIED04,LPS3038,2002001,14.3,5.6,2021-11-18 10:24:00
2021-11-18,1027,43.7,21.3,PIED06,LPS3038,2002001,12.6,4.7,2021-11-18 10:27:00
2021-11-18,0944,44.4,20.8,PIED07,LPS3038,2002001,12.7,4.7,2021-11-18 09:44:00
2021-11-18,1008,244.4,21.5,PIED10,LPS3038,2002001,39.2,16.6,2021-11-18 10:08:00
2021-11-18,0959,54,21.5,PIED12,LPS3038,2002001,16,6.8,2021-11-18 09:59:00
2021-11-18,1031,56,21.4,PIED13,LPS3038,2002001,16,6.5,2021-11-18 10:31:00
2021-11-18,1020,117,21.3,PIED15,LPS3038,2002001,26.8,11.2,2021-11-18 10:20:00
2021-11-18,1015,56.1,21.4,PIED16,LPS3038,2002001,16.1,6.6,2021-11-18 10:15:00
2021-11-18,1026,172.8,21.3,PIED17,LPS3038,2002001,33.3,14.1,2021-11-18 10:26:00
2021-11-18,0947,166.1,21.1,PIED22,LPS3038,2002001,32.8,14,2021-11-18 09:47:00
2021-11-18,1029,41.5,21.4,PIED23,LPS3038,2002001,12.3,4.7,2021-11-18 10:29:00
2021-11-18,0951,49.1,21.3,PIED28,LPS3038,2002001,14.2,5.5,2021-11-18 09:51:00
2021-11-18,1018,57.6,21.3,PIED30,LPS3038,2002001,15.2,5.3,2021-11-18 10:18:00
2021-11-18,1013,51.9,21.4,PIED31,LPS3038,2002001,14.8,5.8,2021-11-18 10:13:00
2021-11-18,1003,53.9,21.6,PIED32,LPS3038,2002001,15.3,6,2021-11-18 10:03:00
2021-11-18,0936,56.1,20.4,PIED33,LPS3038,2002001,15.6,6,2021-11-18 09:36:00
2021-11-18,0949,53.6,21.1,PIED34,LPS3038,2002001,15.3,6.1,2021-11-18 09:49:00
2021-11-18,1011,58.2,21.4,PIED35,LPS3038,2002001,16.3,6.5,2021-11-18 10:11:00
2021-11-18,0957,218.8,21.5,PIED36,LPS3038,2002001,37.4,15.9,2021-11-18 09:57:00
2021-11-18,0942,52.9,20.7,PIED38,LPS3038,2002001,15.1,6,2021-11-18 09:42:00
2021-11-18,0945,66.8,20.9,PIED39,LPS3038,2002001,18.1,7.3,2021-11-18 09:45:00
2021-11-18,1021,50.2,21.3,PIED43,LPS3038,2002001,14.4,5.6,2021-11-18 10:21:00
2021-11-18,0953,50.6,21.4,PIED46,LPS3038,2002001,14.1,5.2,2021-11-18 09:53:00
2021-11-18,0933,61.5,20.2,PIED49,LPS3038,2002001,16.7,6.4,2021-11-18 09:33:00
2021-11-18,1307,84.8,20.5,PIEN03,LPS3038,2002001,22.2,9.5,2021-11-18 13:07:00
2021-11-18,1309,105.5,20.5,PIEN04,LPS3038,2002001,26.3,11.9,2021-11-18 13:09:00
2021-11-18,1313,84.2,20.6,PIEN05,LPS3038,2002001,22,9.4,2021-11-18 13:13:00
2021-11-18,1315,105.3,20.7,PIEN06,LPS3038,2002001,25.4,10.9,2021-11-18 13:15:00
2021-11-18,1317,107.8,20.8,PIEN07,LPS3038,2002001,25.8,11,2021-11-18 13:17:00
2021-11-18,1320,77.2,20.8,PIEN08,LPS3038,2002001,21,9.1,2021-11-18 13:20:00
2021-11-18,1321,135.6,20.9,PIEN09,LPS3038,2002001,30.1,13.3,2021-11-18 13:21:00
2021-11-18,1323,87.3,20.9,PIEN10,LPS3038,2002001,22.7,9.8,2021-11-18 13:23:00
2021-11-18,1325,85.7,21,PIEN11,LPS3038,2002001,22.5,9.8,2021-11-18 13:25:00
2021-11-18,1327,101.9,21.1,PIEN12,LPS3038,2002001,25.5,11.3,2021-11-18 13:27:00
2021-11-18,1329,96.7,21.1,PIEN13,LPS3038,2002001,24.5,10.8,2021-11-18 13:29:00
2021-11-18,1330,131.7,21.2,PIEN14,LPS3038,2002001,29.8,13.4,2021-11-18 13:30:00
2021-11-18,1333,131.5,21.3,PIEN15,LPS3038,2002001,29.2,12.7,2021-11-18 13:33:00
2021-11-18,1335,111,21.4,PIEN28,LPS3038,2002001,26.9,12.1,2021-11-18 13:35:00
2021-11-18,1338,92.3,21.6,PIEN29,LPS3038,2002001,23.7,10.4,2021-11-18 13:38:00
2021-11-18,1341,95.5,21.7,PIEN30,LPS3038,2002001,24.3,10.7,2021-11-18 13:41:00
2021-11-18,1342,129.9,21.9,PIEN31,LPS3038,2002001,29.4,13.1,2021-11-18 13:42:00
2021-11-18,1344,86.5,22,PIEN32,LPS3038,2002001,22.6,9.8,2021-11-18 13:44:00
2021-11-18,1348,113.6,22.1,PIEN33,LPS3038,2002001,27.3,12.2,2021-11-18 13:48:00
2021-11-18,1350,106.6,22.2,PIEN34,LPS3038,2002001,25.8,11.2,2021-11-18 13:50:00
2021-11-18,1351,106.6,22.3,PIEN35,LPS3038,2002001,25.7,11.1,2021-11-18 13:51:00
2021-11-18,1353,160.1,22.4,PIEN36,LPS3038,2002001,32.8,14.5,2021-11-18 13:53:00
2021-11-18,1355,73.7,22.5,PIEN37,LPS3038,2002001,20.3,8.9,2021-11-18 13:55:00
2021-11-18,1357,94.8,22.6,PIEN38,LPS3038,2002001,24.4,11,2021-11-18 13:57:00
2021-11-18,1359,101.2,22.6,PIEN39,LPS3038,2002001,24.9,10.7,2021-11-18 13:59:00
2021-11-18,1400,84.7,22.7,PIEN40,LPS3038,2002001,22.2,9.6,2021-11-18 14:00:00
2021-11-18,1403,139.6,22.6,PIFL03,LPS3038,2002001,29.9,12.9,2021-11-18 14:03:00
2021-11-18,1404,167.1,22.5,PIFL04,LPS3038,2002001,33.2,14.4,2021-11-18 14:04:00
2021-11-18,1406,293.4,22.4,PIFL05,LPS3038,2002001,42.7,18.5,2021-11-18 14:06:00
2021-11-18,1409,137.2,22.4,PIFL06,LPS3038,2002001,29.8,12.9,2021-11-18 14:09:00
2021-11-18,1410,266.5,22.5,PIFL07,LPS3038,2002001,41,17.7,2021-11-18 14:10:00
2021-11-18,1412,192.1,22.6,PIFL08,LPS3038,2002001,35.4,15.3,2021-11-18 14:12:00
2021-11-18,1414,126,22.6,PIFL09,LPS3038,2002001,28.4,12.3,2021-11-18 14:14:00
2021-11-18,1416,174.5,22.8,PIFL10,LPS3038,2002001,33.9,14.8,2021-11-18 14:16:00
2021-11-18,1418,204.7,22.9,PIFL11,LPS3038,2002001,36.5,15.8,2021-11-18 14:18:00
2021-11-18,1420,166.5,22.9,PIFL12,LPS3038,2002001,33.1,14.4,2021-11-18 14:20:00
2021-11-18,1421,152.2,22.9,PIFL13,LPS3038,2002001,31.6,13.7,2021-11-18 14:21:00
2021-11-18,1423,176.8,22.9,PIFL14,LPS3038,2002001,33.7,14.3,2021-11-18 14:23:00
2021-11-18,1426,244.8,22.8,PIFL15,LPS3038,2002001,39.6,17.1,2021-11-18 14:26:00
2021-11-18,1428,127.5,22.8,PIFL28,LPS3038,2002001,28.5,12.3,2021-11-18 14:28:00
2021-11-18,1431,106.6,22.9,PIFL29,LPS3038,2002001,25.6,11,2021-11-18 14:31:00
2021-11-18,1432,171.4,22.9,PIFL30,LPS3038,2002001,33.5,14.5,2021-11-18 14:32:00
2021-11-18,1434,119.7,22.9,PIFL31,LPS3038,2002001,27.7,12.1,2021-11-18 14:34:00
2021-11-18,1435,126,22.9,PIFL32,LPS3038,2002001,28.2,12.1,2021-11-18 14:35:00
2021-11-18,1437,166,22.9,PIFL33,LPS3038,2002001,32.9,14.2,2021-11-18 14:37:00
2021-11-18,1439,151.4,22.9,PIFL34,LPS3038,2002001,31.6,13.9,2021-11-18 14:39:00
2021-11-18,1441,133.5,22.9,PIFL35,LPS3038,2002001,29.2,12.5,2021-11-18 14:41:00
2021-11-18,1442,162,22.8,PIFL36,LPS3038,2002001,32.5,14,2021-11-18 14:42:00
2021-11-18,1444,191.2,22.6,PIFL37,LPS3038,2002001,35.1,14.9,2021-11-18 14:44:00
2021-11-18,1446,162.6,22.5,PIFL38,LPS3038,2002001,32.3,13.7,2021-11-18 14:46:00
2021-11-18,1448,95.5,22.4,PIFL39,LPS3038,2002001,23.9,10.3,2021-11-18 14:48:00
2021-11-18,1449,108.9,22.3,PIFL40,LPS3038,2002001,25.9,11.1,2021-11-18 14:49:00
2021-11-18,1111,96.5,22.2,PIPO01,LPS3038,2002001,23.4,9.6,2021-11-18 11:11:00
2021-11-18,1110,41.3,22.2,PIPO02,LPS3038,2002001,11.7,4.1,2021-11-18 11:10:00
2021-11-18,1120,36.8,22.3,PIPO04,LPS3038,2002001,10.8,3.9,2021-11-18 11:20:00
2021-11-18,1104,43.2,22,PIPO08,LPS3038,2002001,12.8,5,2021-11-18 11:04:00
2021-11-18,1117,45.2,22.2,PIPO11,LPS3038,2002001,12.2,4.1,2021-11-18 11:17:00
2021-11-18,1128,44.1,22.4,PIPO12,LPS3038,2002001,12.9,4.9,2021-11-18 11:28:00
2021-11-18,1113,52.7,22.2,PIPO15,LPS3038,2002001,15.4,6.4,2021-11-18 11:13:00
2021-11-18,1121,48.8,22.3,PIPO17,LPS3038,2002001,14,5.4,2021-11-18 11:21:00
2021-11-18,1036,87.8,21.3,PIPO18,LPS3038,2002001,22.3,9.3,2021-11-18 10:36:00
2021-11-18,1046,50.7,21.2,PIPO19,LPS3038,2002001,14.4,5.5,2021-11-18 10:46:00
2021-11-18,1057,48.9,21.5,PIPO20,LPS3038,2002001,14.6,6.1,2021-11-18 10:57:00
2021-11-18,1059,48.5,21.6,PIPO21,LPS3038,2002001,14.3,5.8,2021-11-18 10:59:00
2021-11-18,1103,42.7,21.9,PIPO25,LPS3038,2002001,12.6,4.8,2021-11-18 11:03:00
2021-11-18,1118,47.7,22.2,PIPO26,LPS3038,2002001,13.8,5.3,2021-11-18 11:18:00
2021-11-18,1123,43,22.4,PIPO28,LPS3038,2002001,12.6,4.9,2021-11-18 11:23:00
2021-11-18,1055,48.3,21.4,PIPO30,LPS3038,2002001,14.3,5.8,2021-11-18 10:55:00
2021-11-18,1106,44.5,22.1,PIPO31,LPS3038,2002001,13,5,2021-11-18 11:06:00
2021-11-18,1101,44.6,21.8,PIPO33,LPS3038,2002001,13.5,5.5,2021-11-18 11:01:00
2021-11-18,1048,70.1,21.3,PIPO35,LPS3038,2002001,19.1,7.9,2021-11-18 10:48:00
2021-11-18,1115,48.2,22.2,PIPO38,LPS3038,2002001,13.2,4.6,2021-11-18 11:15:00
2021-11-18,1126,45.3,22.4,PIPO39,LPS3038,2002001,12.3,4.1,2021-11-18 11:26:00
2021-11-18,1052,44.8,21.3,PIPO40,LPS3038,2002001,13,5,2021-11-18 10:52:00
2021-11-18,1040,63.1,21.3,PIPO41,LPS3038,2002001,17.5,7.2,2021-11-18 10:40:00
2021-11-18,1124,38.4,22.4,PIPO46,LPS3038,2002001,11.5,4.4,2021-11-18 11:24:00
2021-11-18,1038,56.5,21.3,PIPO50,LPS3038,2002001,16,6.4,2021-11-18 10:38:00
2021-11-18,1146,132.9,21.6,PSME03,LPS3038,2002001,29,12.3,2021-11-18 11:46:00
2021-11-18,1144,86.8,21.7,PSME04,LPS3038,2002001,21.7,8.8,2021-11-18 11:44:00
2021-11-18,1142,108.2,21.8,PSME05,LPS3038,2002001,26.1,11.4,2021-11-18 11:42:00
2021-11-18,1155,81.1,21.4,PSME06,LPS3038,2002001,20,7.5,2021-11-18 11:55:00
2021-11-18,1152,43.4,21.4,PSME07,LPS3038,2002001,12.8,5,2021-11-18 11:52:00
2021-11-18,1150,40.4,21.5,PSME08,LPS3038,2002001,10.9,3.4,2021-11-18 11:50:00
2021-11-18,1154,39.8,21.4,PSME09,LPS3038,2002001,12,4.7,2021-11-18 11:54:00
2021-11-18,1133,28.2,22.3,PSME10,LPS3038,2002001,8.1,2.6,2021-11-18 11:33:00
2021-11-18,1149,52,21.6,PSME11,LPS3038,2002001,14.8,5.8,2021-11-18 11:49:00
2021-11-18,1157,42.2,21.3,PSME12,LPS3038,2002001,12.3,4.6,2021-11-18 11:57:00
2021-11-18,1159,35.7,21.3,PSME13,LPS3038,2002001,10.5,3.8,2021-11-18 11:59:00
2021-11-18,1200,56.2,21.3,PSME14,LPS3038,2002001,16.3,6.8,2021-11-18 12:00:00
2021-11-18,1202,51.3,21.3,PSME15,LPS3038,2002001,14.5,5.6,2021-11-18 12:02:00
2021-11-18,1136,102.1,22.1,PSME28,LPS3038,2002001,25.3,11.2,2021-11-18 11:36:00
2021-11-18,1209,141.1,21.1,PSME29,LPS3038,2002001,30,12.7,2021-11-18 12:09:00
2021-11-18,1134,86.5,22.2,PSME30,LPS3038,2002001,22.5,9.7,2021-11-18 11:34:00
2021-11-18,1213,68.5,21,PSME31,LPS3038,2002001,18.9,8,2021-11-18 12:13:00
2021-11-18,1211,49.1,21,PSME32,LPS3038,2002001,14.3,5.7,2021-11-18 12:11:00
2021-11-18,1224,38,20.9,PSME33,LPS3038,2002001,11,4,2021-11-18 12:24:00
2021-11-18,1225,51.4,20.9,PSME34,LPS3038,2002001,15.1,6.2,2021-11-18 12:25:00
2021-11-18,1216,46.5,20.9,PSME35,LPS3038,2002001,13.8,5.6,2021-11-18 12:16:00
2021-11-18,1218,128.8,20.9,PSME36,LPS3038,2002001,28.9,12.6,2021-11-18 12:18:00
2021-11-18,1138,58,22.1,PSME37,LPS3038,2002001,16.5,6.8,2021-11-18 11:38:00
2021-11-18,1214,36.2,20.9,PSME38,LPS3038,2002001,10.9,4.1,2021-11-18 12:14:00
2021-11-18,1220,55.8,20.9,PSME39,LPS3038,2002001,15.9,6.4,2021-11-18 12:20:00
2021-11-18,1222,48.5,20.9,PSME40,LPS3038,2002001,14.1,5.5,2021-11-18 12:22:00
2021-11-23,1549,223.2,22.4,PIED01,LPS3038,2002000,37.8,16.2,2021-11-23 15:49:00
2021-11-23,1545,68.9,22.2,PIED03,LPS3038,2002000,18.8,7.8,2021-11-23 15:45:00
2021-11-23,1629,64.7,22.9,PIED04,LPS3038,2002000,18.4,7.9,2021-11-23 16:29:00
2021-11-23,1635,57.8,23,PIED06,LPS3038,2002000,16.5,6.8,2021-11-23 16:35:00
2021-11-23,1557,55.8,22.8,PIED07,LPS3038,2002000,15.8,6.3,2021-11-23 15:57:00
2021-11-23,1615,92.8,22.5,PIED10,LPS3038,2002000,23.7,10.3,2021-11-23 16:15:00
2021-11-23,1606,60.7,22.9,PIED12,LPS3038,2002000,17.1,7,2021-11-23 16:06:00
2021-11-23,1639,75.7,22.9,PIED13,LPS3038,2002000,20.5,8.8,2021-11-23 16:39:00
2021-11-23,1613,147.9,22.6,PIED15,LPS3038,2002000,31.2,13.7,2021-11-23 16:13:00
2021-11-23,1623,75.6,22.7,PIED16,LPS3038,2002000,20.5,8.8,2021-11-23 16:23:00
2021-11-23,1611,276,22.7,PIED17,LPS3038,2002000,41.3,17.5,2021-11-23 16:11:00
2021-11-23,1551,75.7,22.5,PIED22,LPS3038,2002000,20.4,8.7,2021-11-23 15:51:00
2021-11-23,1636,69,23,PIED23,LPS3038,2002000,18.6,7.6,2021-11-23 16:36:00
2021-11-23,1600,54.8,22.9,PIED28,LPS3038,2002000,15.7,6.4,2021-11-23 16:00:00
2021-11-23,1633,79.2,23,PIED30,LPS3038,2002000,20.9,8.8,2021-11-23 16:33:00
2021-11-23,1617,69.7,22.5,PIED31,LPS3038,2002000,19.4,8.4,2021-11-23 16:17:00
2021-11-23,1553,78.9,22.6,PIED32,LPS3038,2002000,21.1,9,2021-11-23 15:53:00
2021-11-23,1543,72,22.1,PIED33,LPS3038,2002000,19.7,8.4,2021-11-23 15:43:00
