SerialNumber,CalNum,DateTime,Date,Time,Week,Species,SpeciesID,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH
LPS3038,2102001,11/12/2021 11:15,11/12/2021,1115,12,PIED,PIED04,56.1,21.7,16,6.5
LPS3038,2102001,11/12/2021 11:09,11/12/2021,1109,12,PIED,PIED06,54.5,21.8,15.7,6.4
LPS3038,2102001,11/12/2021 10:46,11/12/2021,1046,12,PIED,PIED07,53.6,22,15.4,6.2
LPS3038,2102001,11/12/2021 10:55,11/12/2021,1055,12,PIED,PIED10,198.9,21.9,36,15.5
LPS3038,2102001,11/12/2021 10:44,11/12/2021,1044,12,PIED,PIED12,69.3,21.9,19.2,8.2
LPS3038,2102001,11/12/2021 11:17,11/12/2021,1117,12,PIED,PIED13,60.3,21.6,17,7
LPS3038,2102001,11/12/2021 10:57,11/12/2021,1057,12,PIED,PIED15,160.6,21.9,32.7,14.3
LPS3038,2102001,11/12/2021 11:12,11/12/2021,1112,12,PIED,PIED16,62.6,21.7,17.3,7
LPS3038,2102001,11/12/2021 10:59,11/12/2021,1059,12,PIED,PIED17,234.2,21.9,39,17
LPS3038,2102001,11/12/2021 10:33,11/12/2021,1033,12,PIED,PIED22,68.3,21.4,19.3,8.4
LPS3038,2102001,11/12/2021 11:10,11/12/2021,1110,12,PIED,PIED23,53.8,21.8,15.4,6.2
LPS3038,2102001,11/12/2021 10:48,11/12/2021,1048,12,PIED,PIED28,50.4,22,14.9,6.2
LPS3038,2102001,11/12/2021 11:05,11/12/2021,1105,12,PIED,PIED30,62.7,21.9,17.9,7.7
LPS3038,2102001,11/12/2021 11:04,11/12/2021,1104,12,PIED,PIED31,57.9,21.9,16.4,6.7
LPS3038,2102001,11/12/2021 10:50,11/12/2021,1050,12,PIED,PIED32,62.9,22,17.7,7.4
LPS3038,2102001,11/12/2021 10:29,11/12/2021,1029,12,PIED,PIED33,77.6,21.4,20.8,8.8
LPS3038,2102001,11/12/2021 10:42,11/12/2021,1042,12,PIED,PIED34,67.3,21.8,18.4,7.6
LPS3038,2102001,11/12/2021 11:02,11/12/2021,1102,12,PIED,PIED35,64.4,21.9,18.4,8
LPS3038,2102001,11/12/2021 10:37,11/12/2021,1037,12,PIED,PIED36,91.1,21.6,23.1,9.8
LPS3038,2102001,11/12/2021 10:38,11/12/2021,1038,12,PIED,PIED38,69.7,21.6,19.2,8.1
LPS3038,2102001,11/12/2021 10:40,11/12/2021,1040,12,PIED,PIED39,58.1,21.7,16.7,7
LPS3038,2102001,11/12/2021 11:13,11/12/2021,1113,12,PIED,PIED43,60.1,21.7,16.7,6.7
LPS3038,2102001,11/12/2021 10:43,11/12/2021,1043,12,PIED,PIED46,68.6,21.9,19,8.1
LPS3038,2102001,11/12/2021 10:26,11/12/2021,1026,12,PIED,PIED49,71.8,21.4,20,8.7
LPS3038,2102001,11/12/2021 9:57,11/12/2021,957,10,PIFL,PIFL03,128.2,21.6,28.3,12
LPS3038,2102001,11/12/2021 9:59,11/12/2021,959,10,PIFL,PIFL04,204.6,21.5,36.8,16.1
LPS3038,2102001,11/12/2021 10:01,11/12/2021,1001,10,PIFL,PIFL05,311.5,21.4,43.9,19.1
LPS3038,2102001,11/12/2021 10:04,11/12/2021,1004,10,PIFL,PIFL06,121.2,21.3,28,12.3
LPS3038,2102001,11/12/2021 10:05,11/12/2021,1005,10,PIFL,PIFL07,210,21.3,37,16
LPS3038,2102001,11/12/2021 10:07,11/12/2021,1007,10,PIFL,PIFL08,163.2,21.3,33,14.5
LPS3038,2102001,11/12/2021 10:09,11/12/2021,1009,10,PIFL,PIFL09,112.8,21.3,26.5,11.4
LPS3038,2102001,11/12/2021 10:11,11/12/2021,1011,10,PIFL,PIFL10,150.5,21.3,31.3,13.4
LPS3038,2102001,11/12/2021 10:14,11/12/2021,1014,10,PIFL,PIFL11,141.8,21.3,29.9,12.5
LPS3038,2102001,11/12/2021 10:16,11/12/2021,1016,10,PIFL,PIFL12,235.4,21.3,38.8,16.6
LPS3038,2102001,11/12/2021 10:17,11/12/2021,1017,10,PIFL,PIFL13,167.1,21.3,33,14.1
LPS3038,2102001,11/12/2021 10:19,11/12/2021,1019,10,PIFL,PIFL14,150.3,21.4,31.2,13.3
LPS3038,2102001,11/12/2021 10:21,11/12/2021,1021,10,PIFL,PIFL15,200.9,21.4,36,15.3
LPS3038,2102001,11/12/2021 9:30,11/12/2021,930,10,PIFL,PIFL28,100.9,21.1,24.8,10.7
LPS3038,2102001,11/12/2021 9:32,11/12/2021,932,10,PIFL,PIFL29,117.9,21.2,27.5,12
LPS3038,2102001,11/12/2021 9:34,11/12/2021,934,10,PIFL,PIFL30,152.7,21.3,31.8,13.9
LPS3038,2102001,11/12/2021 9:36,11/12/2021,936,10,PIFL,PIFL31,142.8,21.3,31.2,14.1
LPS3038,2102001,11/12/2021 9:38,11/12/2021,938,10,PIFL,PIFL32,118.8,21.5,27.2,11.6
LPS3038,2102001,11/12/2021 9:40,11/12/2021,940,10,PIFL,PIFL33,95,21.6,24.2,10.6
LPS3038,2102001,11/12/2021 9:42,11/12/2021,942,10,PIFL,PIFL34,159.9,21.7,32.6,14.3
LPS3038,2102001,11/12/2021 9:44,11/12/2021,944,10,PIFL,PIFL35,152.8,21.8,31.8,13.9
LPS3038,2102001,11/12/2021 9:46,11/12/2021,946,10,PIFL,PIFL36,145.3,22,31,13.6
LPS3038,2102001,11/12/2021 9:48,11/12/2021,948,10,PIFL,PIFL37,150.8,22,31.3,13.5
LPS3038,2102001,11/12/2021 9:51,11/12/2021,951,10,PIFL,PIFL38,176.7,21.9,33.8,14.3
LPS3038,2102001,11/12/2021 9:53,11/12/2021,953,10,PIFL,PIFL39,110.5,21.9,26.3,11.4
LPS3038,2102001,11/12/2021 9:55,11/12/2021,955,10,PIFL,PIFL40,102.7,21.8,24.9,10.5
LPS3038,2102001,11/12/2021 11:46,11/12/2021,1146,12,PIPO,PIPO01,149.9,21.3,31.6,13.9
LPS3038,2102001,11/12/2021 11:50,11/12/2021,1150,12,PIPO,PIPO02,51.2,21.3,14.9,6
LPS3038,2102001,11/12/2021 12:05,11/12/2021,1205,12,PIPO,PIPO04,59.8,21.4,17.2,7.3
LPS3038,2102001,11/12/2021 11:30,11/12/2021,1130,12,PIPO,PIPO08,52.7,21.3,15.4,6.4
LPS3038,2102001,11/12/2021 11:56,11/12/2021,1156,12,PIPO,PIPO11,55.4,21.4,16.3,6.9
LPS3038,2102001,11/12/2021 12:00,11/12/2021,1200,12,PIPO,PIPO12,58.6,21.4,16.9,7.2
LPS3038,2102001,11/12/2021 11:48,11/12/2021,1148,12,PIPO,PIPO15,69,21.3,19.2,8.2
LPS3038,2102001,11/12/2021 11:58,11/12/2021,1158,12,PIPO,PIPO17,56.8,21.4,16.6,7
LPS3038,2102001,11/12/2021 11:25,11/12/2021,1125,12,PIPO,PIPO18,121.3,21.4,28.3,12.6
LPS3038,2102001,11/12/2021 11:43,11/12/2021,1143,12,PIPO,PIPO19,57.9,21.3,16.7,7
LPS3038,2102001,11/12/2021 11:42,11/12/2021,1142,12,PIPO,PIPO20,58,21.3,16.9,7.2
LPS3038,2102001,11/12/2021 11:40,11/12/2021,1140,12,PIPO,PIPO21,59.6,21.3,16.9,7
LPS3038,2102001,11/12/2021 11:38,11/12/2021,1138,12,PIPO,PIPO25,60.8,21.3,17.2,7.2
LPS3038,2102001,11/12/2021 12:03,11/12/2021,1203,12,PIPO,PIPO26,56.1,21.4,16.6,7.1
LPS3038,2102001,11/12/2021 11:53,11/12/2021,1153,12,PIPO,PIPO28,57.6,21.4,17.1,7.5
LPS3038,2102001,11/12/2021 11:32,11/12/2021,1132,12,PIPO,PIPO30,57.5,21.3,16.9,7.2
LPS3038,2102001,11/12/2021 11:37,11/12/2021,1137,12,PIPO,PIPO31,60.4,21.3,17.4,7.4
LPS3038,2102001,11/12/2021 11:27,11/12/2021,1127,12,PIPO,PIPO33,54.9,21.4,15.9,6.5
LPS3038,2102001,11/12/2021 11:20,11/12/2021,1120,12,PIPO,PIPO35,71.6,21.5,19.6,8.3
LPS3038,2102001,11/12/2021 11:55,11/12/2021,1155,12,PIPO,PIPO38,53.2,21.4,15.9,6.8
LPS3038,2102001,11/12/2021 11:51,11/12/2021,1151,12,PIPO,PIPO39,62.1,21.4,17.7,7.5
LPS3038,2102001,11/12/2021 11:34,11/12/2021,1134,12,PIPO,PIPO40,55.7,21.3,16.3,6.9
LPS3038,2102001,11/12/2021 11:23,11/12/2021,1123,12,PIPO,PIPO41,70.4,21.5,19.5,8.4
LPS3038,2102001,11/12/2021 12:01,11/12/2021,1201,12,PIPO,PIPO46,60.6,21.4,17.7,7.7
LPS3038,2102001,11/12/2021 11:35,11/12/2021,1135,12,PIPO,PIPO50,63.9,21.3,18,7.5
LPS3038,2102001,11/12/2021 9:05,11/12/2021,905,10,PSME,PSME03,198.6,20.9,36.7,16.4
LPS3038,2102001,11/12/2021 9:07,11/12/2021,907,10,PSME,PSME04,210.1,21,37.5,16.6
LPS3038,2102001,11/12/2021 9:09,11/12/2021,909,10,PSME,PSME05,206.1,20.9,37.2,16.5
LPS3038,2102001,11/12/2021 9:12,11/12/2021,912,10,PSME,PSME06,155.4,20.9,32.1,14
LPS3038,2102001,11/12/2021 9:14,11/12/2021,914,10,PSME,PSME07,76.8,20.9,20.7,8.9
LPS3038,2102001,11/12/2021 9:16,11/12/2021,916,10,PSME,PSME08,68.6,20.9,19.2,8.2
LPS3038,2102001,11/12/2021 9:18,11/12/2021,918,10,PSME,PSME09,84.3,21,22,9.4
LPS3038,2102001,11/12/2021 8:34,11/12/2021,834,10,PSME,PSME10,76.2,21.5,20.9,9.1
LPS3038,2102001,11/12/2021 9:19,11/12/2021,919,10,PSME,PSME11,134,21,29.7,13.1
LPS3038,2102001,11/12/2021 9:21,11/12/2021,921,10,PSME,PSME12,88.1,21.1,22.8,9.8
LPS3038,2102001,11/12/2021 9:23,11/12/2021,923,10,PSME,PSME13,88.5,21.1,23.2,10.2
LPS3038,2102001,11/12/2021 9:25,11/12/2021,925,10,PSME,PSME14,134.9,21.2,29.9,13.3
LPS3038,2102001,11/12/2021 9:27,11/12/2021,927,10,PSME,PSME15,91.6,21.2,23.8,10.6
LPS3038,2102001,11/12/2021 8:28,11/12/2021,828,10,PSME,PSME28,110.1,21.6,26.4,11.6
LPS3038,2102001,11/12/2021 8:40,11/12/2021,840,10,PSME,PSME29,232.2,21.2,39.1,17.1
LPS3038,2102001,11/12/2021 8:37,11/12/2021,837,10,PSME,PSME30,115,21.4,27.3,12.1
LPS3038,2102001,11/12/2021 8:42,11/12/2021,842,10,PSME,PSME31,207.7,21.1,37.2,16.3
LPS3038,2102001,11/12/2021 8:45,11/12/2021,845,10,PSME,PSME32,91.5,21.1,23.8,10.6
LPS3038,2102001,11/12/2021 8:46,11/12/2021,846,10,PSME,PSME33,129.6,21.2,29.7,13.5
LPS3038,2102001,11/12/2021 8:52,11/12/2021,852,10,PSME,PSME34,126.6,21,29.6,13.6
LPS3038,2102001,11/12/2021 8:54,11/12/2021,854,10,PSME,PSME35,158.3,20.9,32.5,14.2
LPS3038,2102001,11/12/2021 8:56,11/12/2021,856,10,PSME,PSME36,187.1,20.9,35.7,16
LPS3038,2102001,11/12/2021 8:31,11/12/2021,831,10,PSME,PSME37,93.3,21.5,24.1,10.7
LPS3038,2102001,11/12/2021 8:58,11/12/2021,858,10,PSME,PSME38,224.2,20.9,37.9,16.1
LPS3038,2102001,11/12/2021 9:00,11/12/2021,900,10,PSME,PSME39,154.2,20.9,32.3,14.4
LPS3038,2102001,11/12/2021 9:02,11/12/2021,902,10,PSME,PSME40,109.8,21,26.7,12
LPS3038,2002001,11/18/2021 9:54,11/18/2021,954,13,PIED,PIED01,131.6,21.4,29,12.4
LPS3038,2002001,11/18/2021 9:39,11/18/2021,939,13,PIED,PIED03,51.1,20.6,14.7,5.7
LPS3038,2002001,11/18/2021 10:24,11/18/2021,1024,13,PIED,PIED04,49.7,21.3,14.3,5.6
LPS3038,2002001,11/18/2021 10:27,11/18/2021,1027,13,PIED,PIED06,43.7,21.3,12.6,4.7
LPS3038,2002001,11/18/2021 9:44,11/18/2021,944,13,PIED,PIED07,44.4,20.8,12.7,4.7
LPS3038,2002001,11/18/2021 10:08,11/18/2021,1008,13,PIED,PIED10,244.4,21.5,39.2,16.6
LPS3038,2002001,11/18/2021 9:59,11/18/2021,959,13,PIED,PIED12,54,21.5,16,6.8
LPS3038,2002001,11/18/2021 10:31,11/18/2021,1031,13,PIED,PIED13,56,21.4,16,6.5
LPS3038,2002001,11/18/2021 10:20,11/18/2021,1020,13,PIED,PIED15,117,21.3,26.8,11.2
LPS3038,2002001,11/18/2021 10:15,11/18/2021,1015,13,PIED,PIED16,56.1,21.4,16.1,6.6
LPS3038,2002001,11/18/2021 10:26,11/18/2021,1026,13,PIED,PIED17,172.8,21.3,33.3,14.1
LPS3038,2002001,11/18/2021 9:47,11/18/2021,947,13,PIED,PIED22,166.1,21.1,32.8,14
LPS3038,2002001,11/18/2021 10:29,11/18/2021,1029,13,PIED,PIED23,41.5,21.4,12.3,4.7
LPS3038,2002001,11/18/2021 9:51,11/18/2021,951,13,PIED,PIED28,49.1,21.3,14.2,5.5
LPS3038,2002001,11/18/2021 10:18,11/18/2021,1018,13,PIED,PIED30,57.6,21.3,15.2,5.3
LPS3038,2002001,11/18/2021 10:13,11/18/2021,1013,13,PIED,PIED31,51.9,21.4,14.8,5.8
LPS3038,2002001,11/18/2021 10:03,11/18/2021,1003,13,PIED,PIED32,53.9,21.6,15.3,6
LPS3038,2002001,11/18/2021 9:36,11/18/2021,936,13,PIED,PIED33,56.1,20.4,15.6,6
LPS3038,2002001,11/18/2021 9:49,11/18/2021,949,13,PIED,PIED34,53.6,21.1,15.3,6.1
LPS3038,2002001,11/18/2021 10:11,11/18/2021,1011,13,PIED,PIED35,58.2,21.4,16.3,6.5
LPS3038,2002001,11/18/2021 9:57,11/18/2021,957,13,PIED,PIED36,218.8,21.5,37.4,15.9
LPS3038,2002001,11/18/2021 9:42,11/18/2021,942,13,PIED,PIED38,52.9,20.7,15.1,6
LPS3038,2002001,11/18/2021 9:45,11/18/2021,945,13,PIED,PIED39,66.8,20.9,18.1,7.3
LPS3038,2002001,11/18/2021 10:21,11/18/2021,1021,13,PIED,PIED43,50.2,21.3,14.4,5.6
LPS3038,2002001,11/18/2021 9:53,11/18/2021,953,13,PIED,PIED46,50.6,21.4,14.1,5.2
LPS3038,2002001,11/18/2021 9:33,11/18/2021,933,13,PIED,PIED49,61.5,20.2,16.7,6.4
LPS3038,2002001,11/18/2021 13:07,11/18/2021,1307,8,PIEN,PIEN03,84.8,20.5,22.2,9.5
LPS3038,2002001,11/18/2021 13:09,11/18/2021,1309,8,PIEN,PIEN04,105.5,20.5,26.3,11.9
LPS3038,2002001,11/18/2021 13:13,11/18/2021,1313,8,PIEN,PIEN05,84.2,20.6,22,9.4
LPS3038,2002001,11/18/2021 13:15,11/18/2021,1315,8,PIEN,PIEN06,105.3,20.7,25.4,10.9
LPS3038,2002001,11/18/2021 13:17,11/18/2021,1317,8,PIEN,PIEN07,107.8,20.8,25.8,11
LPS3038,2002001,11/18/2021 13:20,11/18/2021,1320,8,PIEN,PIEN08,77.2,20.8,21,9.1
LPS3038,2002001,11/18/2021 13:21,11/18/2021,1321,8,PIEN,PIEN09,135.6,20.9,30.1,13.3
LPS3038,2002001,11/18/2021 13:23,11/18/2021,1323,8,PIEN,PIEN10,87.3,20.9,22.7,9.8
LPS3038,2002001,11/18/2021 13:25,11/18/2021,1325,8,PIEN,PIEN11,85.7,21,22.5,9.8
LPS3038,2002001,11/18/2021 13:27,11/18/2021,1327,8,PIEN,PIEN12,101.9,21.1,25.5,11.3
LPS3038,2002001,11/18/2021 13:29,11/18/2021,1329,8,PIEN,PIEN13,96.7,21.1,24.5,10.8
LPS3038,2002001,11/18/2021 13:30,11/18/2021,1330,8,PIEN,PIEN14,131.7,21.2,29.8,13.4
LPS3038,2002001,11/18/2021 13:33,11/18/2021,1333,8,PIEN,PIEN15,131.5,21.3,29.2,12.7
LPS3038,2002001,11/18/2021 13:35,11/18/2021,1335,8,PIEN,PIEN28,111,21.4,26.9,12.1
LPS3038,2002001,11/18/2021 13:38,11/18/2021,1338,8,PIEN,PIEN29,92.3,21.6,23.7,10.4
LPS3038,2002001,11/18/2021 13:41,11/18/2021,1341,8,PIEN,PIEN30,95.5,21.7,24.3,10.7
LPS3038,2002001,11/18/2021 13:42,11/18/2021,1342,8,PIEN,PIEN31,129.9,21.9,29.4,13.1
LPS3038,2002001,11/18/2021 13:44,11/18/2021,1344,8,PIEN,PIEN32,86.5,22,22.6,9.8
LPS3038,2002001,11/18/2021 13:48,11/18/2021,1348,8,PIEN,PIEN33,113.6,22.1,27.3,12.2
LPS3038,2002001,11/18/2021 13:50,11/18/2021,1350,8,PIEN,PIEN34,106.6,22.2,25.8,11.2
LPS3038,2002001,11/18/2021 13:51,11/18/2021,1351,8,PIEN,PIEN35,106.6,22.3,25.7,11.1
LPS3038,2002001,11/18/2021 13:53,11/18/2021,1353,8,PIEN,PIEN36,160.1,22.4,32.8,14.5
LPS3038,2002001,11/18/2021 13:55,11/18/2021,1355,8,PIEN,PIEN37,73.7,22.5,20.3,8.9
LPS3038,2002001,11/18/2021 13:57,11/18/2021,1357,8,PIEN,PIEN38,94.8,22.6,24.4,11
LPS3038,2002001,11/18/2021 13:59,11/18/2021,1359,8,PIEN,PIEN39,101.2,22.6,24.9,10.7
LPS3038,2002001,11/18/2021 14:00,11/18/2021,1400,8,PIEN,PIEN40,84.7,22.7,22.2,9.6
LPS3038,2002001,11/18/2021 14:03,11/18/2021,1403,11,PIFL,PIFL03,139.6,22.6,29.9,12.9
LPS3038,2002001,11/18/2021 14:04,11/18/2021,1404,11,PIFL,PIFL04,167.1,22.5,33.2,14.4
LPS3038,2002001,11/18/2021 14:06,11/18/2021,1406,11,PIFL,PIFL05,293.4,22.4,42.7,18.5
LPS3038,2002001,11/18/2021 14:09,11/18/2021,1409,11,PIFL,PIFL06,137.2,22.4,29.8,12.9
LPS3038,2002001,11/18/2021 14:10,11/18/2021,1410,11,PIFL,PIFL07,266.5,22.5,41,17.7
LPS3038,2002001,11/18/2021 14:12,11/18/2021,1412,11,PIFL,PIFL08,192.1,22.6,35.4,15.3
LPS3038,2002001,11/18/2021 14:14,11/18/2021,1414,11,PIFL,PIFL09,126,22.6,28.4,12.3
LPS3038,2002001,11/18/2021 14:16,11/18/2021,1416,11,PIFL,PIFL10,174.5,22.8,33.9,14.8
LPS3038,2002001,11/18/2021 14:18,11/18/2021,1418,11,PIFL,PIFL11,204.7,22.9,36.5,15.8
LPS3038,2002001,11/18/2021 14:20,11/18/2021,1420,11,PIFL,PIFL12,166.5,22.9,33.1,14.4
LPS3038,2002001,11/18/2021 14:21,11/18/2021,1421,11,PIFL,PIFL13,152.2,22.9,31.6,13.7
LPS3038,2002001,11/18/2021 14:23,11/18/2021,1423,11,PIFL,PIFL14,176.8,22.9,33.7,14.3
LPS3038,2002001,11/18/2021 14:26,11/18/2021,1426,11,PIFL,PIFL15,244.8,22.8,39.6,17.1
LPS3038,2002001,11/18/2021 14:28,11/18/2021,1428,11,PIFL,PIFL28,127.5,22.8,28.5,12.3
LPS3038,2002001,11/18/2021 14:31,11/18/2021,1431,11,PIFL,PIFL29,106.6,22.9,25.6,11
LPS3038,2002001,11/18/2021 14:32,11/18/2021,1432,11,PIFL,PIFL30,171.4,22.9,33.5,14.5
LPS3038,2002001,11/18/2021 14:34,11/18/2021,1434,11,PIFL,PIFL31,119.7,22.9,27.7,12.1
LPS3038,2002001,11/18/2021 14:35,11/18/2021,1435,11,PIFL,PIFL32,126,22.9,28.2,12.1
LPS3038,2002001,11/18/2021 14:37,11/18/2021,1437,11,PIFL,PIFL33,166,22.9,32.9,14.2
LPS3038,2002001,11/18/2021 14:39,11/18/2021,1439,11,PIFL,PIFL34,151.4,22.9,31.6,13.9
LPS3038,2002001,11/18/2021 14:41,11/18/2021,1441,11,PIFL,PIFL35,133.5,22.9,29.2,12.5
LPS3038,2002001,11/18/2021 14:42,11/18/2021,1442,11,PIFL,PIFL36,162,22.8,32.5,14
LPS3038,2002001,11/18/2021 14:44,11/18/2021,1444,11,PIFL,PIFL37,191.2,22.6,35.1,14.9
LPS3038,2002001,11/18/2021 14:46,11/18/2021,1446,11,PIFL,PIFL38,162.6,22.5,32.3,13.7
LPS3038,2002001,11/18/2021 14:48,11/18/2021,1448,11,PIFL,PIFL39,95.5,22.4,23.9,10.3
LPS3038,2002001,11/18/2021 14:49,11/18/2021,1449,11,PIFL,PIFL40,108.9,22.3,25.9,11.1
LPS3038,2002001,11/18/2021 11:11,11/18/2021,1111,13,PIPO,PIPO01,96.5,22.2,23.4,9.6
LPS3038,2002001,11/18/2021 11:10,11/18/2021,1110,13,PIPO,PIPO02,41.3,22.2,11.7,4.1
LPS3038,2002001,11/18/2021 11:20,11/18/2021,1120,13,PIPO,PIPO04,36.8,22.3,10.8,3.9
LPS3038,2002001,11/18/2021 11:04,11/18/2021,1104,13,PIPO,PIPO08,43.2,22,12.8,5
LPS3038,2002001,11/18/2021 11:17,11/18/2021,1117,13,PIPO,PIPO11,45.2,22.2,12.2,4.1
LPS3038,2002001,11/18/2021 11:28,11/18/2021,1128,13,PIPO,PIPO12,44.1,22.4,12.9,4.9
LPS3038,2002001,11/18/2021 11:13,11/18/2021,1113,13,PIPO,PIPO15,52.7,22.2,15.4,6.4
LPS3038,2002001,11/18/2021 11:21,11/18/2021,1121,13,PIPO,PIPO17,48.8,22.3,14,5.4
LPS3038,2002001,11/18/2021 10:36,11/18/2021,1036,13,PIPO,PIPO18,87.8,21.3,22.3,9.3
LPS3038,2002001,11/18/2021 10:46,11/18/2021,1046,13,PIPO,PIPO19,50.7,21.2,14.4,5.5
LPS3038,2002001,11/18/2021 10:57,11/18/2021,1057,13,PIPO,PIPO20,48.9,21.5,14.6,6.1
LPS3038,2002001,11/18/2021 10:59,11/18/2021,1059,13,PIPO,PIPO21,48.5,21.6,14.3,5.8
LPS3038,2002001,11/18/2021 11:03,11/18/2021,1103,13,PIPO,PIPO25,42.7,21.9,12.6,4.8
LPS3038,2002001,11/18/2021 11:18,11/18/2021,1118,13,PIPO,PIPO26,47.7,22.2,13.8,5.3
LPS3038,2002001,11/18/2021 11:23,11/18/2021,1123,13,PIPO,PIPO28,43,22.4,12.6,4.9
LPS3038,2002001,11/18/2021 10:55,11/18/2021,1055,13,PIPO,PIPO30,48.3,21.4,14.3,5.8
LPS3038,2002001,11/18/2021 11:06,11/18/2021,1106,13,PIPO,PIPO31,44.5,22.1,13,5
LPS3038,2002001,11/18/2021 11:01,11/18/2021,1101,13,PIPO,PIPO33,44.6,21.8,13.5,5.5
LPS3038,2002001,11/18/2021 10:48,11/18/2021,1048,13,PIPO,PIPO35,70.1,21.3,19.1,7.9
LPS3038,2002001,11/18/2021 11:15,11/18/2021,1115,13,PIPO,PIPO38,48.2,22.2,13.2,4.6
LPS3038,2002001,11/18/2021 11:26,11/18/2021,1126,13,PIPO,PIPO39,45.3,22.4,12.3,4.1
LPS3038,2002001,11/18/2021 10:52,11/18/2021,1052,13,PIPO,PIPO40,44.8,21.3,13,5
LPS3038,2002001,11/18/2021 10:40,11/18/2021,1040,13,PIPO,PIPO41,63.1,21.3,17.5,7.2
LPS3038,2002001,11/18/2021 11:24,11/18/2021,1124,13,PIPO,PIPO46,38.4,22.4,11.5,4.4
LPS3038,2002001,11/18/2021 10:38,11/18/2021,1038,13,PIPO,PIPO50,56.5,21.3,16,6.4
LPS3038,2002001,11/18/2021 11:46,11/18/2021,1146,11,PSME,PSME03,132.9,21.6,29,12.3
LPS3038,2002001,11/18/2021 11:44,11/18/2021,1144,11,PSME,PSME04,86.8,21.7,21.7,8.8
LPS3038,2002001,11/18/2021 11:42,11/18/2021,1142,11,PSME,PSME05,108.2,21.8,26.1,11.4
LPS3038,2002001,11/18/2021 11:55,11/18/2021,1155,11,PSME,PSME06,81.1,21.4,20,7.5
LPS3038,2002001,11/18/2021 11:52,11/18/2021,1152,11,PSME,PSME07,43.4,21.4,12.8,5
LPS3038,2002001,11/18/2021 11:50,11/18/2021,1150,11,PSME,PSME08,40.4,21.5,10.9,3.4
LPS3038,2002001,11/18/2021 11:54,11/18/2021,1154,11,PSME,PSME09,39.8,21.4,12,4.7
LPS3038,2002001,11/18/2021 11:33,11/18/2021,1133,11,PSME,PSME10,28.2,22.3,8.1,2.6
LPS3038,2002001,11/18/2021 11:49,11/18/2021,1149,11,PSME,PSME11,52,21.6,14.8,5.8
LPS3038,2002001,11/18/2021 11:57,11/18/2021,1157,11,PSME,PSME12,42.2,21.3,12.3,4.6
LPS3038,2002001,11/18/2021 11:59,11/18/2021,1159,11,PSME,PSME13,35.7,21.3,10.5,3.8
LPS3038,2002001,11/18/2021 12:00,11/18/2021,1200,11,PSME,PSME14,56.2,21.3,16.3,6.8
LPS3038,2002001,11/18/2021 12:02,11/18/2021,1202,11,PSME,PSME15,51.3,21.3,14.5,5.6
LPS3038,2002001,11/18/2021 11:36,11/18/2021,1136,11,PSME,PSME28,102.1,22.1,25.3,11.2
LPS3038,2002001,11/18/2021 12:09,11/18/2021,1209,11,PSME,PSME29,141.1,21.1,30,12.7
LPS3038,2002001,11/18/2021 11:34,11/18/2021,1134,11,PSME,PSME30,86.5,22.2,22.5,9.7
LPS3038,2002001,11/18/2021 12:13,11/18/2021,1213,11,PSME,PSME31,68.5,21,18.9,8
LPS3038,2002001,11/18/2021 12:11,11/18/2021,1211,11,PSME,PSME32,49.1,21,14.3,5.7
LPS3038,2002001,11/18/2021 12:24,11/18/2021,1224,11,PSME,PSME33,38,20.9,11,4
LPS3038,2002001,11/18/2021 12:25,11/18/2021,1225,11,PSME,PSME34,51.4,20.9,15.1,6.2
LPS3038,2002001,11/18/2021 12:16,11/18/2021,1216,11,PSME,PSME35,46.5,20.9,13.8,5.6
LPS3038,2002001,11/18/2021 12:18,11/18/2021,1218,11,PSME,PSME36,128.8,20.9,28.9,12.6
LPS3038,2002001,11/18/2021 11:38,11/18/2021,1138,11,PSME,PSME37,58,22.1,16.5,6.8
LPS3038,2002001,11/18/2021 12:14,11/18/2021,1214,11,PSME,PSME38,36.2,20.9,10.9,4.1
LPS3038,2002001,11/18/2021 12:20,11/18/2021,1220,11,PSME,PSME39,55.8,20.9,15.9,6.4
LPS3038,2002001,11/18/2021 12:22,11/18/2021,1222,11,PSME,PSME40,48.5,20.9,14.1,5.5
LPS3038,2002000,11/23/2021 15:49,11/23/2021,1549,14,PIED,PIED01,223.2,22.4,37.8,16.2
LPS3038,2002000,11/23/2021 15:45,11/23/2021,1545,14,PIED,PIED03,68.9,22.2,18.8,7.8
LPS3038,2002000,11/23/2021 16:29,11/23/2021,1629,14,PIED,PIED04,64.7,22.9,18.4,7.9
LPS3038,2002000,11/23/2021 16:35,11/23/2021,1635,14,PIED,PIED06,57.8,23,16.5,6.8
LPS3038,2002000,11/23/2021 15:57,11/23/2021,1557,14,PIED,PIED07,55.8,22.8,15.8,6.3
LPS3038,2002000,11/23/2021 16:15,11/23/2021,1615,14,PIED,PIED10,92.8,22.5,23.7,10.3
LPS3038,2002000,11/23/2021 16:06,11/23/2021,1606,14,PIED,PIED12,60.7,22.9,17.1,7
LPS3038,2002000,11/23/2021 16:39,11/23/2021,1639,14,PIED,PIED13,75.7,22.9,20.5,8.8
LPS3038,2002000,11/23/2021 16:13,11/23/2021,1613,14,PIED,PIED15,147.9,22.6,31.2,13.7
